directions_detail_pattern_id,pattern,directions_detail_id,sequence_no,created_id,created_at,updated_id,updated_at
86851,1,85713,1,11,2017-12-11 11:39:22,11,2017-12-11 11:39:22
86852,1,85714,2,11,2017-12-11 11:39:22,11,2017-12-11 11:39:22
86853,1,85715,3,11,2017-12-11 11:39:22,11,2017-12-11 11:39:22
86854,1,85716,4,11,2017-12-11 11:39:22,11,2017-12-11 11:39:22
86882,0,85744,1,11,2017-12-11 14:28:07,11,2017-12-11 14:28:07
86883,0,85745,2,11,2017-12-11 14:28:07,11,2017-12-11 14:28:07
86884,0,85746,3,11,2017-12-11 14:28:07,11,2017-12-11 14:28:07
86885,0,85747,4,11,2017-12-11 14:28:07,11,2017-12-11 14:28:07
86886,0,85748,5,11,2017-12-11 14:28:07,11,2017-12-11 14:28:07
86887,0,85749,6,11,2017-12-11 14:28:07,11,2017-12-11 14:28:07
86888,1,85750,1,11,2017-12-11 14:28:07,11,2017-12-11 14:28:07
86889,1,85751,2,11,2017-12-11 14:28:07,11,2017-12-11 14:28:07
86890,1,85752,3,11,2017-12-11 14:28:07,11,2017-12-11 14:28:07
86891,1,85753,4,11,2017-12-11 14:28:07,11,2017-12-11 14:28:07
86892,1,85754,5,11,2017-12-11 14:28:08,11,2017-12-11 14:28:08
86893,1,85755,6,11,2017-12-11 14:28:08,11,2017-12-11 14:28:08
86894,1,85756,7,11,2017-12-11 14:28:08,11,2017-12-11 14:28:08
86986,0,85848,1,11,2017-12-12 10:52:44,11,2017-12-12 10:52:44
86987,0,85849,2,11,2017-12-12 10:52:44,11,2017-12-12 10:52:44
86988,0,85850,3,11,2017-12-12 10:52:44,11,2017-12-12 10:52:44
86989,0,85851,4,11,2017-12-12 10:52:44,11,2017-12-12 10:52:44
86990,0,85852,5,11,2017-12-12 10:52:44,11,2017-12-12 10:52:44
86991,1,85853,1,11,2017-12-12 10:52:44,11,2017-12-12 10:52:44
86992,1,85854,2,11,2017-12-12 10:52:44,11,2017-12-12 10:52:44
86993,1,85855,3,11,2017-12-12 10:52:44,11,2017-12-12 10:52:44
86994,1,85856,4,11,2017-12-12 10:52:44,11,2017-12-12 10:52:44
86995,1,85857,5,11,2017-12-12 10:52:44,11,2017-12-12 10:52:44
87109,0,85971,1,11,2017-12-12 14:03:23,11,2017-12-12 14:03:23
87110,0,85972,2,11,2017-12-12 14:03:23,11,2017-12-12 14:03:23
87111,0,85973,3,11,2017-12-12 14:03:23,11,2017-12-12 14:03:23
87112,0,85974,4,11,2017-12-12 14:03:23,11,2017-12-12 14:03:23
87113,0,85975,5,11,2017-12-12 14:03:23,11,2017-12-12 14:03:23
87114,1,85976,1,11,2017-12-12 14:03:23,11,2017-12-12 14:03:23
87115,1,85977,2,11,2017-12-12 14:03:23,11,2017-12-12 14:03:23
87116,1,85978,3,11,2017-12-12 14:03:23,11,2017-12-12 14:03:23
87117,1,85979,4,11,2017-12-12 14:03:23,11,2017-12-12 14:03:23
87118,1,85980,5,11,2017-12-12 14:03:23,11,2017-12-12 14:03:23
87171,0,86033,1,11,2017-12-13 09:59:27,11,2017-12-13 09:59:27
87172,0,86034,2,11,2017-12-13 09:59:27,11,2017-12-13 09:59:27
87173,0,86035,3,11,2017-12-13 09:59:27,11,2017-12-13 09:59:27
87174,0,86036,4,11,2017-12-13 09:59:27,11,2017-12-13 09:59:27
87175,1,86037,1,11,2017-12-13 09:59:27,11,2017-12-13 09:59:27
87176,1,86038,2,11,2017-12-13 09:59:27,11,2017-12-13 09:59:27
87177,1,86039,3,11,2017-12-13 09:59:27,11,2017-12-13 09:59:27
87178,1,86040,4,11,2017-12-13 09:59:27,11,2017-12-13 09:59:27
87179,1,86041,5,11,2017-12-13 09:59:27,11,2017-12-13 09:59:27
87241,0,86103,1,11,2017-12-13 11:09:26,11,2017-12-13 11:09:26
87242,0,86104,2,11,2017-12-13 11:09:26,11,2017-12-13 11:09:26
87243,0,86105,3,11,2017-12-13 11:09:26,11,2017-12-13 11:09:26
87244,0,86106,4,11,2017-12-13 11:09:26,11,2017-12-13 11:09:26
87245,0,86107,5,11,2017-12-13 11:09:26,11,2017-12-13 11:09:26
87246,0,86108,6,11,2017-12-13 11:09:26,11,2017-12-13 11:09:26
87247,0,86109,7,11,2017-12-13 11:09:26,11,2017-12-13 11:09:26
87248,0,86110,8,11,2017-12-13 11:09:26,11,2017-12-13 11:09:26
87249,1,86111,1,11,2017-12-13 11:09:26,11,2017-12-13 11:09:26
87250,1,86112,2,11,2017-12-13 11:09:26,11,2017-12-13 11:09:26
87251,1,86113,3,11,2017-12-13 11:09:26,11,2017-12-13 11:09:26
87252,1,86114,4,11,2017-12-13 11:09:26,11,2017-12-13 11:09:26
87253,1,86115,5,11,2017-12-13 11:09:26,11,2017-12-13 11:09:26
87254,1,86116,6,11,2017-12-13 11:09:26,11,2017-12-13 11:09:26
87255,1,86117,7,11,2017-12-13 11:09:26,11,2017-12-13 11:09:26
87256,1,86118,8,11,2017-12-13 11:09:26,11,2017-12-13 11:09:26
87293,0,86155,1,11,2017-12-13 11:23:17,11,2017-12-13 11:23:17
87294,0,86156,2,11,2017-12-13 11:23:17,11,2017-12-13 11:23:17
87295,0,86157,3,11,2017-12-13 11:23:17,11,2017-12-13 11:23:17
87296,0,86158,4,11,2017-12-13 11:23:17,11,2017-12-13 11:23:17
87297,0,86159,5,11,2017-12-13 11:23:17,11,2017-12-13 11:23:17
87298,0,86160,6,11,2017-12-13 11:23:17,11,2017-12-13 11:23:17
87299,1,86161,1,11,2017-12-13 11:23:17,11,2017-12-13 11:23:17
87300,1,86162,2,11,2017-12-13 11:23:17,11,2017-12-13 11:23:17
87301,1,86163,3,11,2017-12-13 11:23:17,11,2017-12-13 11:23:17
87302,1,86164,4,11,2017-12-13 11:23:17,11,2017-12-13 11:23:17
87303,1,86165,5,11,2017-12-13 11:23:17,11,2017-12-13 11:23:17
87304,1,86166,6,11,2017-12-13 11:23:17,11,2017-12-13 11:23:17
87337,0,86199,1,11,2017-12-13 15:14:05,11,2017-12-13 15:14:05
87338,0,86200,2,11,2017-12-13 15:14:05,11,2017-12-13 15:14:05
87339,0,86201,3,11,2017-12-13 15:14:05,11,2017-12-13 15:14:05
87340,0,86202,4,11,2017-12-13 15:14:05,11,2017-12-13 15:14:05
87341,0,86203,5,11,2017-12-13 15:14:05,11,2017-12-13 15:14:05
87342,1,86204,1,11,2017-12-13 15:14:05,11,2017-12-13 15:14:05
87343,1,86205,2,11,2017-12-13 15:14:05,11,2017-12-13 15:14:05
87344,1,86206,3,11,2017-12-13 15:14:05,11,2017-12-13 15:14:05
87345,1,86207,4,11,2017-12-13 15:14:05,11,2017-12-13 15:14:05
87346,1,86208,5,11,2017-12-13 15:14:05,11,2017-12-13 15:14:05
87369,0,86231,1,11,2017-12-13 16:49:22,11,2017-12-13 16:49:22
87370,0,86232,2,11,2017-12-13 16:49:22,11,2017-12-13 16:49:22
87371,0,86233,3,11,2017-12-13 16:49:22,11,2017-12-13 16:49:22
87372,0,86234,4,11,2017-12-13 16:49:22,11,2017-12-13 16:49:22
87373,0,86235,5,11,2017-12-13 16:49:22,11,2017-12-13 16:49:22
87374,0,86236,6,11,2017-12-13 16:49:22,11,2017-12-13 16:49:22
87375,0,86237,7,11,2017-12-13 16:49:22,11,2017-12-13 16:49:22
87376,0,86238,8,11,2017-12-13 16:49:22,11,2017-12-13 16:49:22
87377,0,86239,9,11,2017-12-13 16:49:22,11,2017-12-13 16:49:22
87378,0,86240,10,11,2017-12-13 16:49:22,11,2017-12-13 16:49:22
87379,1,86241,1,11,2017-12-13 16:49:22,11,2017-12-13 16:49:22
87380,1,86242,2,11,2017-12-13 16:49:22,11,2017-12-13 16:49:22
87381,1,86243,3,11,2017-12-13 16:49:22,11,2017-12-13 16:49:22
87382,1,86244,4,11,2017-12-13 16:49:22,11,2017-12-13 16:49:22
87383,1,86245,5,11,2017-12-13 16:49:22,11,2017-12-13 16:49:22
87384,1,86246,6,11,2017-12-13 16:49:22,11,2017-12-13 16:49:22
87385,1,86247,7,11,2017-12-13 16:49:22,11,2017-12-13 16:49:22
87386,1,86248,8,11,2017-12-13 16:49:22,11,2017-12-13 16:49:22
87387,1,86249,9,11,2017-12-13 16:49:22,11,2017-12-13 16:49:22
87388,1,86250,10,11,2017-12-13 16:49:22,11,2017-12-13 16:49:22
87389,1,86251,11,11,2017-12-13 16:49:22,11,2017-12-13 16:49:22
87390,1,86252,12,11,2017-12-13 16:49:22,11,2017-12-13 16:49:22
87391,0,86253,1,11,2017-12-13 16:51:54,11,2017-12-13 16:51:54
87392,0,86254,2,11,2017-12-13 16:51:54,11,2017-12-13 16:51:54
87393,0,86255,3,11,2017-12-13 16:51:54,11,2017-12-13 16:51:54
87394,0,86256,4,11,2017-12-13 16:51:54,11,2017-12-13 16:51:54
87395,0,86257,5,11,2017-12-13 16:51:54,11,2017-12-13 16:51:54
87396,0,86258,6,11,2017-12-13 16:51:54,11,2017-12-13 16:51:54
87397,0,86259,7,11,2017-12-13 16:51:54,11,2017-12-13 16:51:54
87398,0,86260,8,11,2017-12-13 16:51:54,11,2017-12-13 16:51:54
87399,1,86261,1,11,2017-12-13 16:51:54,11,2017-12-13 16:51:54
87400,1,86262,2,11,2017-12-13 16:51:54,11,2017-12-13 16:51:54
87401,1,86263,3,11,2017-12-13 16:51:54,11,2017-12-13 16:51:54
87402,1,86264,4,11,2017-12-13 16:51:54,11,2017-12-13 16:51:54
87403,1,86265,5,11,2017-12-13 16:51:54,11,2017-12-13 16:51:54
87404,1,86266,6,11,2017-12-13 16:51:54,11,2017-12-13 16:51:54
87405,1,86267,7,11,2017-12-13 16:51:54,11,2017-12-13 16:51:54
87406,1,86268,8,11,2017-12-13 16:51:54,11,2017-12-13 16:51:54
87407,1,86269,9,11,2017-12-13 16:51:54,11,2017-12-13 16:51:54
87408,0,86270,1,11,2017-12-13 16:53:13,11,2017-12-13 16:53:13
87409,0,86271,2,11,2017-12-13 16:53:13,11,2017-12-13 16:53:13
87410,0,86272,3,11,2017-12-13 16:53:13,11,2017-12-13 16:53:13
87411,0,86273,4,11,2017-12-13 16:53:13,11,2017-12-13 16:53:13
87412,0,86274,5,11,2017-12-13 16:53:13,11,2017-12-13 16:53:13
87413,0,86275,6,11,2017-12-13 16:53:13,11,2017-12-13 16:53:13
87414,1,86276,1,11,2017-12-13 16:53:13,11,2017-12-13 16:53:13
87415,1,86277,2,11,2017-12-13 16:53:13,11,2017-12-13 16:53:13
87416,1,86278,3,11,2017-12-13 16:53:13,11,2017-12-13 16:53:13
87417,1,86279,4,11,2017-12-13 16:53:13,11,2017-12-13 16:53:13
87418,1,86280,5,11,2017-12-13 16:53:13,11,2017-12-13 16:53:13
87419,1,86281,6,11,2017-12-13 16:53:13,11,2017-12-13 16:53:13
87708,0,86566,1,12,2017-12-14 17:43:00,12,2017-12-14 17:43:00
87709,0,86567,2,12,2017-12-14 17:43:00,12,2017-12-14 17:43:00
87710,0,86568,3,12,2017-12-14 17:43:00,12,2017-12-14 17:43:00
87711,0,86569,4,12,2017-12-14 17:43:00,12,2017-12-14 17:43:00
87712,0,86570,5,12,2017-12-14 17:43:00,12,2017-12-14 17:43:00
87713,0,86571,6,12,2017-12-14 17:43:01,12,2017-12-14 17:43:01
87714,1,86572,1,12,2017-12-14 17:43:01,12,2017-12-14 17:43:01
87715,1,86573,2,12,2017-12-14 17:43:01,12,2017-12-14 17:43:01
87716,1,86574,3,12,2017-12-14 17:43:01,12,2017-12-14 17:43:01
87717,1,86575,4,12,2017-12-14 17:43:01,12,2017-12-14 17:43:01
87718,1,86576,5,12,2017-12-14 17:43:01,12,2017-12-14 17:43:01
87719,1,86577,6,12,2017-12-14 17:43:01,12,2017-12-14 17:43:01
87811,0,86669,1,11,2017-12-15 09:31:49,11,2017-12-15 09:31:49
87812,0,86670,2,11,2017-12-15 09:31:49,11,2017-12-15 09:31:49
87813,0,86671,3,11,2017-12-15 09:31:49,11,2017-12-15 09:31:49
87814,0,86672,4,11,2017-12-15 09:31:49,11,2017-12-15 09:31:49
87815,0,86673,5,11,2017-12-15 09:31:49,11,2017-12-15 09:31:49
87816,0,86674,6,11,2017-12-15 09:31:49,11,2017-12-15 09:31:49
87817,0,86675,7,11,2017-12-15 09:31:49,11,2017-12-15 09:31:49
87818,1,86676,1,11,2017-12-15 09:31:49,11,2017-12-15 09:31:49
87819,1,86677,2,11,2017-12-15 09:31:49,11,2017-12-15 09:31:49
87820,1,86678,3,11,2017-12-15 09:31:49,11,2017-12-15 09:31:49
87821,1,86679,4,11,2017-12-15 09:31:49,11,2017-12-15 09:31:49
87822,1,86680,5,11,2017-12-15 09:31:50,11,2017-12-15 09:31:50
87823,1,86681,6,11,2017-12-15 09:31:50,11,2017-12-15 09:31:50
87824,1,86682,7,11,2017-12-15 09:31:50,11,2017-12-15 09:31:50
87825,1,86683,8,11,2017-12-15 09:31:50,11,2017-12-15 09:31:50
87826,0,86684,1,11,2017-12-15 09:35:10,11,2017-12-15 09:35:10
87827,0,86685,2,11,2017-12-15 09:35:10,11,2017-12-15 09:35:10
87828,0,86686,3,11,2017-12-15 09:35:10,11,2017-12-15 09:35:10
87829,0,86687,4,11,2017-12-15 09:35:10,11,2017-12-15 09:35:10
87830,1,86688,1,11,2017-12-15 09:35:10,11,2017-12-15 09:35:10
87831,1,86689,2,11,2017-12-15 09:35:10,11,2017-12-15 09:35:10
87832,1,86690,3,11,2017-12-15 09:35:10,11,2017-12-15 09:35:10
87833,1,86691,4,11,2017-12-15 09:35:10,11,2017-12-15 09:35:10
87957,0,86815,1,11,2017-12-15 10:02:27,11,2017-12-15 10:02:27
87958,0,86816,2,11,2017-12-15 10:02:27,11,2017-12-15 10:02:27
87959,0,86817,3,11,2017-12-15 10:02:28,11,2017-12-15 10:02:28
87960,0,86818,4,11,2017-12-15 10:02:28,11,2017-12-15 10:02:28
87961,0,86819,5,11,2017-12-15 10:02:28,11,2017-12-15 10:02:28
87962,0,86820,6,11,2017-12-15 10:02:28,11,2017-12-15 10:02:28
87963,0,86821,7,11,2017-12-15 10:02:28,11,2017-12-15 10:02:28
87964,1,86822,1,11,2017-12-15 10:02:28,11,2017-12-15 10:02:28
87965,1,86823,2,11,2017-12-15 10:02:28,11,2017-12-15 10:02:28
87966,1,86824,3,11,2017-12-15 10:02:28,11,2017-12-15 10:02:28
87967,1,86825,4,11,2017-12-15 10:02:28,11,2017-12-15 10:02:28
87968,1,86826,5,11,2017-12-15 10:02:28,11,2017-12-15 10:02:28
87969,1,86827,6,11,2017-12-15 10:02:28,11,2017-12-15 10:02:28
87970,0,86828,1,11,2017-12-15 10:06:00,11,2017-12-15 10:06:00
87971,0,86829,2,11,2017-12-15 10:06:01,11,2017-12-15 10:06:01
87972,0,86830,3,11,2017-12-15 10:06:01,11,2017-12-15 10:06:01
87973,0,86831,4,11,2017-12-15 10:06:01,11,2017-12-15 10:06:01
87974,1,86832,1,11,2017-12-15 10:06:01,11,2017-12-15 10:06:01
87975,1,86833,2,11,2017-12-15 10:06:01,11,2017-12-15 10:06:01
87976,1,86834,3,11,2017-12-15 10:06:01,11,2017-12-15 10:06:01
87977,1,86835,4,11,2017-12-15 10:06:01,11,2017-12-15 10:06:01
87978,1,86836,5,11,2017-12-15 10:06:01,11,2017-12-15 10:06:01
88083,0,86945,1,11,2017-12-15 13:55:37,11,2017-12-15 13:55:37
88084,0,86946,2,11,2017-12-15 13:55:37,11,2017-12-15 13:55:37
88085,0,86947,3,11,2017-12-15 13:55:37,11,2017-12-15 13:55:37
88086,0,86948,4,11,2017-12-15 13:55:37,11,2017-12-15 13:55:37
88087,0,86949,5,11,2017-12-15 13:55:37,11,2017-12-15 13:55:37
88088,0,86950,6,11,2017-12-15 13:55:37,11,2017-12-15 13:55:37
88089,1,86951,1,11,2017-12-15 13:55:37,11,2017-12-15 13:55:37
88090,1,86952,2,11,2017-12-15 13:55:37,11,2017-12-15 13:55:37
88091,1,86953,3,11,2017-12-15 13:55:37,11,2017-12-15 13:55:37
88092,1,86954,4,11,2017-12-15 13:55:37,11,2017-12-15 13:55:37
88093,1,86955,5,11,2017-12-15 13:55:38,11,2017-12-15 13:55:38
88094,1,86956,6,11,2017-12-15 13:55:38,11,2017-12-15 13:55:38
88376,0,87242,1,11,2017-12-20 09:45:18,11,2017-12-20 09:45:18
88377,0,87243,2,11,2017-12-20 09:45:18,11,2017-12-20 09:45:18
88378,0,87244,3,11,2017-12-20 09:45:18,11,2017-12-20 09:45:18
88379,0,87246,4,11,2017-12-20 09:45:18,11,2017-12-20 09:45:18
88380,0,87247,5,11,2017-12-20 09:45:18,11,2017-12-20 09:45:18
88381,1,87248,1,11,2017-12-20 09:45:19,11,2017-12-20 09:45:19
88382,1,87249,2,11,2017-12-20 09:45:19,11,2017-12-20 09:45:19
88383,1,87250,3,11,2017-12-20 09:45:19,11,2017-12-20 09:45:19
88384,1,87252,4,11,2017-12-20 09:45:19,11,2017-12-20 09:45:19
88385,1,87253,5,11,2017-12-20 09:45:19,11,2017-12-20 09:45:19
88386,0,87254,1,11,2017-12-20 09:46:29,11,2017-12-20 09:46:29
88387,0,87255,2,11,2017-12-20 09:46:29,11,2017-12-20 09:46:29
88388,0,87256,3,11,2017-12-20 09:46:29,11,2017-12-20 09:46:29
88389,1,87257,1,11,2017-12-20 09:46:29,11,2017-12-20 09:46:29
88390,1,87258,2,11,2017-12-20 09:46:29,11,2017-12-20 09:46:29
88391,1,87259,3,11,2017-12-20 09:46:29,11,2017-12-20 09:46:29
88392,0,87260,1,11,2017-12-20 09:47:35,11,2017-12-20 09:47:35
88393,0,87261,2,11,2017-12-20 09:47:35,11,2017-12-20 09:47:35
88394,0,87262,3,11,2017-12-20 09:47:35,11,2017-12-20 09:47:35
88395,0,87263,4,11,2017-12-20 09:47:35,11,2017-12-20 09:47:35
88396,1,87264,1,11,2017-12-20 09:47:35,11,2017-12-20 09:47:35
88397,1,87265,2,11,2017-12-20 09:47:35,11,2017-12-20 09:47:35
88398,1,87266,3,11,2017-12-20 09:47:35,11,2017-12-20 09:47:35
88399,1,87267,4,11,2017-12-20 09:47:35,11,2017-12-20 09:47:35
88410,0,87278,1,11,2017-12-20 09:49:41,11,2017-12-20 09:49:41
88411,0,87279,2,11,2017-12-20 09:49:41,11,2017-12-20 09:49:41
88412,0,87280,3,11,2017-12-20 09:49:41,11,2017-12-20 09:49:41
88413,0,87281,4,11,2017-12-20 09:49:41,11,2017-12-20 09:49:41
88414,1,87282,1,11,2017-12-20 09:49:41,11,2017-12-20 09:49:41
88415,1,87283,2,11,2017-12-20 09:49:41,11,2017-12-20 09:49:41
88416,1,87284,3,11,2017-12-20 09:49:41,11,2017-12-20 09:49:41
88417,1,87285,4,11,2017-12-20 09:49:41,11,2017-12-20 09:49:41
88447,0,87315,1,11,2017-12-20 10:49:14,11,2017-12-20 10:49:14
88448,0,87316,2,11,2017-12-20 10:49:14,11,2017-12-20 10:49:14
88449,0,87317,3,11,2017-12-20 10:49:14,11,2017-12-20 10:49:14
88450,0,87318,4,11,2017-12-20 10:49:14,11,2017-12-20 10:49:14
88451,0,87319,5,11,2017-12-20 10:49:14,11,2017-12-20 10:49:14
88452,1,87320,1,11,2017-12-20 10:49:14,11,2017-12-20 10:49:14
88453,1,87321,2,11,2017-12-20 10:49:14,11,2017-12-20 10:49:14
88454,1,87322,3,11,2017-12-20 10:49:14,11,2017-12-20 10:49:14
88455,1,87323,4,11,2017-12-20 10:49:14,11,2017-12-20 10:49:14
88456,1,87324,5,11,2017-12-20 10:49:14,11,2017-12-20 10:49:14
88905,0,87773,1,11,2017-12-20 15:31:48,11,2017-12-20 15:31:48
88906,0,87774,2,11,2017-12-20 15:31:48,11,2017-12-20 15:31:48
88907,0,87775,3,11,2017-12-20 15:31:48,11,2017-12-20 15:31:48
88908,0,87776,4,11,2017-12-20 15:31:48,11,2017-12-20 15:31:48
88909,1,87777,1,11,2017-12-20 15:31:48,11,2017-12-20 15:31:48
88910,1,87778,2,11,2017-12-20 15:31:48,11,2017-12-20 15:31:48
88911,1,87779,3,11,2017-12-20 15:31:48,11,2017-12-20 15:31:48
88912,1,87780,4,11,2017-12-20 15:31:48,11,2017-12-20 15:31:48
88913,1,87781,5,11,2017-12-20 15:31:48,11,2017-12-20 15:31:48
88914,1,87782,6,11,2017-12-20 15:31:48,11,2017-12-20 15:31:48
88966,0,87834,1,11,2017-12-21 13:16:43,11,2017-12-21 13:16:43
88967,0,87835,2,11,2017-12-21 13:16:44,11,2017-12-21 13:16:44
88968,0,87836,3,11,2017-12-21 13:16:44,11,2017-12-21 13:16:44
88969,1,87837,1,11,2017-12-21 13:16:44,11,2017-12-21 13:16:44
88970,1,87838,2,11,2017-12-21 13:16:44,11,2017-12-21 13:16:44
88971,1,87839,3,11,2017-12-21 13:16:44,11,2017-12-21 13:16:44
89067,0,87935,1,11,2017-12-21 14:04:25,11,2017-12-21 14:04:25
89068,0,87936,2,11,2017-12-21 14:04:25,11,2017-12-21 14:04:25
89069,0,87937,3,11,2017-12-21 14:04:25,11,2017-12-21 14:04:25
89070,0,87938,4,11,2017-12-21 14:04:25,11,2017-12-21 14:04:25
89071,0,87939,5,11,2017-12-21 14:04:25,11,2017-12-21 14:04:25
89072,0,87940,6,11,2017-12-21 14:04:25,11,2017-12-21 14:04:25
89073,0,87941,7,11,2017-12-21 14:04:25,11,2017-12-21 14:04:25
89074,0,87942,8,11,2017-12-21 14:04:25,11,2017-12-21 14:04:25
89075,1,87943,1,11,2017-12-21 14:04:25,11,2017-12-21 14:04:25
89076,1,87944,2,11,2017-12-21 14:04:25,11,2017-12-21 14:04:25
89077,1,87945,3,11,2017-12-21 14:04:25,11,2017-12-21 14:04:25
89078,1,87946,4,11,2017-12-21 14:04:25,11,2017-12-21 14:04:25
89079,1,87947,5,11,2017-12-21 14:04:25,11,2017-12-21 14:04:25
89080,1,87948,6,11,2017-12-21 14:04:25,11,2017-12-21 14:04:25
89081,1,87949,7,11,2017-12-21 14:04:25,11,2017-12-21 14:04:25
89082,1,87950,8,11,2017-12-21 14:04:25,11,2017-12-21 14:04:25
89202,0,88070,1,11,2017-12-21 15:12:33,11,2017-12-21 15:12:33
89203,0,88071,2,11,2017-12-21 15:12:33,11,2017-12-21 15:12:33
89204,0,88072,3,11,2017-12-21 15:12:33,11,2017-12-21 15:12:33
89205,0,88073,4,11,2017-12-21 15:12:33,11,2017-12-21 15:12:33
89206,0,88074,5,11,2017-12-21 15:12:33,11,2017-12-21 15:12:33
89207,1,88075,1,11,2017-12-21 15:12:33,11,2017-12-21 15:12:33
89208,1,88076,2,11,2017-12-21 15:12:33,11,2017-12-21 15:12:33
89209,1,88077,3,11,2017-12-21 15:12:33,11,2017-12-21 15:12:33
89210,1,88078,4,11,2017-12-21 15:12:33,11,2017-12-21 15:12:33
89211,1,88079,5,11,2017-12-21 15:12:33,11,2017-12-21 15:12:33
89212,1,88080,6,11,2017-12-21 15:12:33,11,2017-12-21 15:12:33
89249,0,88117,1,11,2017-12-21 15:21:12,11,2017-12-21 15:21:12
89250,0,88118,2,11,2017-12-21 15:21:12,11,2017-12-21 15:21:12
89251,0,88119,3,11,2017-12-21 15:21:12,11,2017-12-21 15:21:12
89252,0,88120,4,11,2017-12-21 15:21:12,11,2017-12-21 15:21:12
89253,0,88121,5,11,2017-12-21 15:21:12,11,2017-12-21 15:21:12
89254,1,88122,1,11,2017-12-21 15:21:12,11,2017-12-21 15:21:12
89255,1,88123,2,11,2017-12-21 15:21:12,11,2017-12-21 15:21:12
89256,1,88124,3,11,2017-12-21 15:21:12,11,2017-12-21 15:21:12
89257,1,88125,4,11,2017-12-21 15:21:12,11,2017-12-21 15:21:12
89258,1,88126,5,11,2017-12-21 15:21:12,11,2017-12-21 15:21:12
89362,0,88230,1,11,2017-12-21 15:34:16,11,2017-12-21 15:34:16
89363,0,88231,2,11,2017-12-21 15:34:16,11,2017-12-21 15:34:16
89364,0,88232,3,11,2017-12-21 15:34:16,11,2017-12-21 15:34:16
89365,0,88233,4,11,2017-12-21 15:34:16,11,2017-12-21 15:34:16
89366,1,88234,1,11,2017-12-21 15:34:16,11,2017-12-21 15:34:16
89367,1,88235,2,11,2017-12-21 15:34:16,11,2017-12-21 15:34:16
89368,1,88236,3,11,2017-12-21 15:34:16,11,2017-12-21 15:34:16
89369,1,88237,4,11,2017-12-21 15:34:16,11,2017-12-21 15:34:16
89388,0,88256,1,12,2017-12-21 15:40:29,12,2017-12-21 15:40:29
89389,0,88257,2,12,2017-12-21 15:40:29,12,2017-12-21 15:40:29
89390,0,88258,3,12,2017-12-21 15:40:29,12,2017-12-21 15:40:29
89391,0,88259,4,12,2017-12-21 15:40:29,12,2017-12-21 15:40:29
89392,0,88260,5,12,2017-12-21 15:40:29,12,2017-12-21 15:40:29
89393,0,88261,6,12,2017-12-21 15:40:29,12,2017-12-21 15:40:29
89394,1,88262,1,12,2017-12-21 15:40:29,12,2017-12-21 15:40:29
89395,1,88263,2,12,2017-12-21 15:40:29,12,2017-12-21 15:40:29
89396,1,88264,3,12,2017-12-21 15:40:29,12,2017-12-21 15:40:29
89397,1,88265,4,12,2017-12-21 15:40:29,12,2017-12-21 15:40:29
89398,1,88266,5,12,2017-12-21 15:40:29,12,2017-12-21 15:40:29
89399,1,88267,6,12,2017-12-21 15:40:29,12,2017-12-21 15:40:29
89410,0,88278,1,12,2017-12-21 17:45:33,12,2017-12-21 17:45:33
89411,0,88279,2,12,2017-12-21 17:45:33,12,2017-12-21 17:45:33
89412,0,88280,3,12,2017-12-21 17:45:33,12,2017-12-21 17:45:33
89413,0,88281,4,12,2017-12-21 17:45:33,12,2017-12-21 17:45:33
89414,1,88282,1,12,2017-12-21 17:45:33,12,2017-12-21 17:45:33
89415,1,88283,2,12,2017-12-21 17:45:33,12,2017-12-21 17:45:33
89416,1,88284,3,12,2017-12-21 17:45:33,12,2017-12-21 17:45:33
89417,1,88285,4,12,2017-12-21 17:45:33,12,2017-12-21 17:45:33
89418,1,88286,5,12,2017-12-21 17:45:33,12,2017-12-21 17:45:33
89419,1,88287,6,12,2017-12-21 17:45:33,12,2017-12-21 17:45:33
89420,0,88288,1,12,2017-12-21 17:50:24,12,2017-12-21 17:50:24
89421,0,88289,2,12,2017-12-21 17:50:24,12,2017-12-21 17:50:24
89422,0,88290,3,12,2017-12-21 17:50:24,12,2017-12-21 17:50:24
89423,0,88291,4,12,2017-12-21 17:50:24,12,2017-12-21 17:50:24
89424,0,88292,5,12,2017-12-21 17:50:24,12,2017-12-21 17:50:24
89425,0,88293,6,12,2017-12-21 17:50:24,12,2017-12-21 17:50:24
89426,1,88294,1,12,2017-12-21 17:50:24,12,2017-12-21 17:50:24
89427,1,88295,2,12,2017-12-21 17:50:24,12,2017-12-21 17:50:24
89428,1,88296,3,12,2017-12-21 17:50:24,12,2017-12-21 17:50:24
89429,1,88297,4,12,2017-12-21 17:50:24,12,2017-12-21 17:50:24
89430,1,88298,5,12,2017-12-21 17:50:24,12,2017-12-21 17:50:24
89431,1,88299,6,12,2017-12-21 17:50:24,12,2017-12-21 17:50:24
89432,1,88300,7,12,2017-12-21 17:50:24,12,2017-12-21 17:50:24
89433,1,88301,8,12,2017-12-21 17:50:24,12,2017-12-21 17:50:24
89496,0,88364,1,12,2017-12-21 20:19:54,12,2017-12-21 20:19:54
89497,0,88365,2,12,2017-12-21 20:19:54,12,2017-12-21 20:19:54
89498,0,88366,3,12,2017-12-21 20:19:54,12,2017-12-21 20:19:54
89499,0,88367,4,12,2017-12-21 20:19:54,12,2017-12-21 20:19:54
89500,0,88368,5,12,2017-12-21 20:19:54,12,2017-12-21 20:19:54
