directions_detail_id,number_of_people_id,cooking_time,defrosting_methods_id,description,created_id,created_at,updated_id,updated_at,person_exclusive_use_flag
95921,1,2,,"",12,2018-01-20 20:31:18,12,2018-01-20 20:31:18,1
95922,1,1,,"",12,2018-01-20 20:31:18,12,2018-01-20 20:31:18,1
95923,1,2,,"",12,2018-01-20 20:31:18,12,2018-01-20 20:31:18,0
95924,1,5,,"",12,2018-01-20 20:31:18,12,2018-01-20 20:31:18,0
95925,1,1,,"",12,2018-01-20 20:31:18,12,2018-01-20 20:31:18,0
95926,1,1,2,"",12,2018-01-20 20:31:18,12,2018-01-20 20:31:18,1
95927,1,2,,"",12,2018-01-20 20:31:18,12,2018-01-20 20:31:18,1
95928,1,1,,"",12,2018-01-20 20:31:18,12,2018-01-20 20:31:18,1
95929,1,2,,"",12,2018-01-20 20:31:18,12,2018-01-20 20:31:18,0
95930,1,5,,"",12,2018-01-20 20:31:18,12,2018-01-20 20:31:18,0
95931,1,1,,"",12,2018-01-20 20:31:18,12,2018-01-20 20:31:18,0
95932,4,1,,"",12,2018-01-20 20:34:49,12,2018-01-20 20:34:49,0
95933,4,1,,"",12,2018-01-20 20:34:49,12,2018-01-20 20:34:49,0
95934,4,1,,"",12,2018-01-20 20:34:49,12,2018-01-20 20:34:49,0
95935,4,1,,"",12,2018-01-20 20:34:49,12,2018-01-20 20:34:49,0
95936,4,1,,"",12,2018-01-20 20:34:49,12,2018-01-20 20:34:49,0
95937,4,1,,"",12,2018-01-20 20:34:49,12,2018-01-20 20:34:49,0
95938,4,1,,"",12,2018-01-20 20:34:49,12,2018-01-20 20:34:49,0
95939,4,3,,"",12,2018-01-20 20:34:49,12,2018-01-20 20:34:49,1
95940,4,2,,"",12,2018-01-20 20:34:49,12,2018-01-20 20:34:49,1
95941,4,3,,"",12,2018-01-20 20:34:49,12,2018-01-20 20:34:49,0
95942,4,2,,"",12,2018-01-20 20:34:49,12,2018-01-20 20:34:49,0
95943,4,3,,"",12,2018-01-20 20:34:49,12,2018-01-20 20:34:49,0
95944,4,3,,"",12,2018-01-20 20:34:49,12,2018-01-20 20:34:49,0
95945,4,2,,"",12,2018-01-20 20:34:49,12,2018-01-20 20:34:49,0
95946,4,5,,オーブントースターで焼くと香ばしくなりより美味しいです,12,2018-01-20 20:36:05,12,2018-01-20 20:36:05,0
95947,4,3,,豆腐は事前に水切りしておく,12,2018-01-20 20:36:05,12,2018-01-20 20:36:05,0
95948,4,3,,"",12,2018-01-20 20:36:05,12,2018-01-20 20:36:05,0
95949,4,2,,"",12,2018-01-20 20:36:05,12,2018-01-20 20:36:05,0
95950,4,1,,"",12,2018-01-20 20:36:05,12,2018-01-20 20:36:05,1
95951,4,5,,"",12,2018-01-20 20:36:05,12,2018-01-20 20:36:05,0
95952,4,3,,"",12,2018-01-20 20:36:05,12,2018-01-20 20:36:05,0
95953,4,3,,"",12,2018-01-20 20:36:05,12,2018-01-20 20:36:05,0
95954,4,2,,"",12,2018-01-20 20:36:05,12,2018-01-20 20:36:05,0
95955,4,1,,"",12,2018-01-20 20:36:05,12,2018-01-20 20:36:05,1
95956,4,10,,"",12,2018-01-20 20:38:01,12,2018-01-20 20:38:01,0
95957,4,3,,"",12,2018-01-20 20:38:01,12,2018-01-20 20:38:01,0
95958,4,2,,"",12,2018-01-20 20:38:01,12,2018-01-20 20:38:01,0
95959,4,1,,"",12,2018-01-20 20:38:01,12,2018-01-20 20:38:01,0
95960,4,15,,"",12,2018-01-20 20:38:01,12,2018-01-20 20:38:01,0
95961,4,3,,"",12,2018-01-20 20:38:01,12,2018-01-20 20:38:01,0
95962,4,2,,"",12,2018-01-20 20:38:01,12,2018-01-20 20:38:01,0
95963,4,1,,"",12,2018-01-20 20:38:02,12,2018-01-20 20:38:02,0
95987,2,6,,"",12,2018-01-20 20:48:16,12,2018-01-20 20:48:16,0
95988,2,3,,"",12,2018-01-20 20:48:16,12,2018-01-20 20:48:16,1
95989,2,3,,"",12,2018-01-20 20:48:16,12,2018-01-20 20:48:16,0
95990,2,2,,"",12,2018-01-20 20:48:16,12,2018-01-20 20:48:16,1
95991,2,6,,"",12,2018-01-20 20:48:16,12,2018-01-20 20:48:16,0
95992,2,3,2,"",12,2018-01-20 20:48:16,12,2018-01-20 20:48:16,1
95993,2,2,,"",12,2018-01-20 20:48:16,12,2018-01-20 20:48:16,0
95994,2,2,,"",12,2018-01-20 20:48:16,12,2018-01-20 20:48:16,1
95995,2,2,,"",12,2018-01-20 20:51:17,12,2018-01-20 20:51:17,1
95996,2,1,,"",12,2018-01-20 20:51:17,12,2018-01-20 20:51:17,1
95997,2,3,,"",12,2018-01-20 20:51:17,12,2018-01-20 20:51:17,0
95998,2,3,,"",12,2018-01-20 20:51:17,12,2018-01-20 20:51:17,1
95999,2,2,,"",12,2018-01-20 20:51:17,12,2018-01-20 20:51:17,1
96000,2,1,,"",12,2018-01-20 20:51:17,12,2018-01-20 20:51:17,1
96001,2,3,,"",12,2018-01-20 20:51:17,12,2018-01-20 20:51:17,0
96002,2,3,,"",12,2018-01-20 20:51:17,12,2018-01-20 20:51:17,1
96003,2,2,,"",12,2018-01-20 20:51:59,12,2018-01-20 20:51:59,1
96004,2,5,,"",12,2018-01-20 20:51:59,12,2018-01-20 20:51:59,0
96005,2,3,,"",12,2018-01-20 20:51:59,12,2018-01-20 20:51:59,1
96006,2,3,,"",12,2018-01-20 20:51:59,12,2018-01-20 20:51:59,1
96007,2,2,,"",12,2018-01-20 20:51:59,12,2018-01-20 20:51:59,1
96008,2,2,,"",12,2018-01-20 20:51:59,12,2018-01-20 20:51:59,1
96009,2,5,,"",12,2018-01-20 20:51:59,12,2018-01-20 20:51:59,0
96010,2,3,,"",12,2018-01-20 20:51:59,12,2018-01-20 20:51:59,1
96011,2,3,,"",12,2018-01-20 20:51:59,12,2018-01-20 20:51:59,1
96012,2,2,,"",12,2018-01-20 20:51:59,12,2018-01-20 20:51:59,1
96013,1,2,,"",12,2018-01-20 20:55:12,12,2018-01-20 20:55:12,1
96014,1,10,,"",12,2018-01-20 20:55:12,12,2018-01-20 20:55:12,1
96015,1,2,,"",12,2018-01-20 20:55:12,12,2018-01-20 20:55:12,1
96016,1,2,,"",12,2018-01-20 20:55:12,12,2018-01-20 20:55:12,1
96017,1,5,,"",12,2018-01-20 20:55:12,12,2018-01-20 20:55:12,0
96018,1,3,,"",12,2018-01-20 20:55:12,12,2018-01-20 20:55:12,0
96019,1,1,,"",12,2018-01-20 20:55:12,12,2018-01-20 20:55:12,1
96020,1,2,,"",12,2018-01-20 20:55:12,12,2018-01-20 20:55:12,1
96021,1,10,,"",12,2018-01-20 20:55:12,12,2018-01-20 20:55:12,1
96022,1,2,,"",12,2018-01-20 20:55:12,12,2018-01-20 20:55:12,1
96023,1,2,,"",12,2018-01-20 20:55:12,12,2018-01-20 20:55:12,1
96024,1,5,,"",12,2018-01-20 20:55:12,12,2018-01-20 20:55:12,0
96025,1,3,,"",12,2018-01-20 20:55:12,12,2018-01-20 20:55:12,0
96026,1,1,,"",12,2018-01-20 20:55:12,12,2018-01-20 20:55:12,1
96027,2,2,,"",12,2018-01-20 20:57:57,12,2018-01-20 20:57:57,1
96027,4,2,,"",12,2018-01-20 20:57:57,12,2018-01-20 20:57:57,1
96028,2,2,,"",12,2018-01-20 20:57:57,12,2018-01-20 20:57:57,1
96028,4,2,,"",12,2018-01-20 20:57:57,12,2018-01-20 20:57:57,1
96029,2,2,,"",12,2018-01-20 20:57:57,12,2018-01-20 20:57:57,1
96029,4,2,,"",12,2018-01-20 20:57:57,12,2018-01-20 20:57:57,1
96030,2,1,,"",12,2018-01-20 20:57:57,12,2018-01-20 20:57:57,1
96030,4,1,,"",12,2018-01-20 20:57:57,12,2018-01-20 20:57:57,1
96031,2,10,,"",12,2018-01-20 20:57:57,12,2018-01-20 20:57:57,0
96031,4,10,,"",12,2018-01-20 20:57:57,12,2018-01-20 20:57:57,0
96032,2,2,,"",12,2018-01-20 20:57:57,12,2018-01-20 20:57:57,1
96032,4,2,,"",12,2018-01-20 20:57:57,12,2018-01-20 20:57:57,1
96033,2,2,,"",12,2018-01-20 20:57:57,12,2018-01-20 20:57:57,1
96033,4,2,,"",12,2018-01-20 20:57:57,12,2018-01-20 20:57:57,1
96034,2,2,,"",12,2018-01-20 20:57:57,12,2018-01-20 20:57:57,1
96034,4,2,,"",12,2018-01-20 20:57:57,12,2018-01-20 20:57:57,1
96035,2,1,,"",12,2018-01-20 20:57:57,12,2018-01-20 20:57:57,1
96035,4,1,,"",12,2018-01-20 20:57:57,12,2018-01-20 20:57:57,1
96036,2,1,,"",12,2018-01-20 20:57:57,12,2018-01-20 20:57:57,1
96036,4,1,,"",12,2018-01-20 20:57:57,12,2018-01-20 20:57:57,1
96037,2,1,,"",12,2018-01-20 20:57:57,12,2018-01-20 20:57:57,1
96037,4,1,,"",12,2018-01-20 20:57:57,12,2018-01-20 20:57:57,1
96038,2,10,,"",12,2018-01-20 20:57:57,12,2018-01-20 20:57:57,0
96038,4,10,,"",12,2018-01-20 20:57:57,12,2018-01-20 20:57:57,0
96052,2,2,,"",12,2018-01-20 21:02:33,12,2018-01-20 21:02:33,1
96053,2,1,,"",12,2018-01-20 21:02:33,12,2018-01-20 21:02:33,1
96054,2,5,,"",12,2018-01-20 21:02:33,12,2018-01-20 21:02:33,1
96055,2,1,,"",12,2018-01-20 21:02:33,12,2018-01-20 21:02:33,1
96056,2,2,,"",12,2018-01-20 21:02:33,12,2018-01-20 21:02:33,1
96057,2,1,,"",12,2018-01-20 21:02:33,12,2018-01-20 21:02:33,1
96058,2,5,2,"",12,2018-01-20 21:02:33,12,2018-01-20 21:02:33,1
96059,2,1,,"",12,2018-01-20 21:02:33,12,2018-01-20 21:02:33,1
96060,4,2,,"",12,2018-01-20 21:03:20,12,2018-01-20 21:03:20,0
96061,4,1,,"",12,2018-01-20 21:03:20,12,2018-01-20 21:03:20,0
96062,4,4,,"",12,2018-01-20 21:03:20,12,2018-01-20 21:03:20,0
96063,4,2,,"",12,2018-01-20 21:03:20,12,2018-01-20 21:03:20,0
96091,4,3,,"",12,2018-01-20 21:10:44,12,2018-01-20 21:10:44,0
96092,4,3,,"",12,2018-01-20 21:10:44,12,2018-01-20 21:10:44,0
96093,4,8,,"",12,2018-01-20 21:10:44,12,2018-01-20 21:10:44,0
96094,4,3,,"",12,2018-01-20 21:10:44,12,2018-01-20 21:10:44,1
96095,4,3,,"",12,2018-01-20 21:10:44,12,2018-01-20 21:10:44,1
96096,4,3,,"",12,2018-01-20 21:10:44,12,2018-01-20 21:10:44,0
96097,4,3,,"",12,2018-01-20 21:10:44,12,2018-01-20 21:10:44,0
96098,4,8,,"",12,2018-01-20 21:10:44,12,2018-01-20 21:10:44,0
96099,4,3,,"",12,2018-01-20 21:10:44,12,2018-01-20 21:10:44,1
96100,4,3,,"",12,2018-01-20 21:10:44,12,2018-01-20 21:10:44,1
96123,1,1,,"",12,2018-01-20 21:17:10,12,2018-01-20 21:17:10,1
96123,2,1,,"",12,2018-01-20 21:17:10,12,2018-01-20 21:17:10,1
96123,4,1,,"",12,2018-01-20 21:17:10,12,2018-01-20 21:17:10,1
96124,1,1,,"",12,2018-01-20 21:17:10,12,2018-01-20 21:17:10,1
96124,2,1,,"",12,2018-01-20 21:17:10,12,2018-01-20 21:17:10,1
96124,4,1,,"",12,2018-01-20 21:17:10,12,2018-01-20 21:17:10,1
96125,1,2,,"",12,2018-01-20 21:17:10,12,2018-01-20 21:17:10,0
96125,2,2,,"",12,2018-01-20 21:17:10,12,2018-01-20 21:17:10,0
96125,4,2,,"",12,2018-01-20 21:17:10,12,2018-01-20 21:17:10,0
96126,1,1,,"",12,2018-01-20 21:17:10,12,2018-01-20 21:17:10,1
96126,2,1,,"",12,2018-01-20 21:17:10,12,2018-01-20 21:17:10,1
96126,4,1,,"",12,2018-01-20 21:17:10,12,2018-01-20 21:17:10,1
96127,1,1,,"",12,2018-01-20 21:17:10,12,2018-01-20 21:17:10,1
96127,2,1,,"",12,2018-01-20 21:17:10,12,2018-01-20 21:17:10,1
96127,4,1,,"",12,2018-01-20 21:17:10,12,2018-01-20 21:17:10,1
96128,1,1,,"",12,2018-01-20 21:17:10,12,2018-01-20 21:17:10,1
96128,2,1,,"",12,2018-01-20 21:17:10,12,2018-01-20 21:17:10,1
96128,4,1,,"",12,2018-01-20 21:17:10,12,2018-01-20 21:17:10,1
96129,1,2,,"",12,2018-01-20 21:17:10,12,2018-01-20 21:17:10,0
96129,2,2,,"",12,2018-01-20 21:17:10,12,2018-01-20 21:17:10,0
96129,4,2,,"",12,2018-01-20 21:17:10,12,2018-01-20 21:17:10,0
96130,1,1,,"",12,2018-01-20 21:17:10,12,2018-01-20 21:17:10,1
96130,2,1,,"",12,2018-01-20 21:17:10,12,2018-01-20 21:17:10,1
96130,4,1,,"",12,2018-01-20 21:17:10,12,2018-01-20 21:17:10,1
96131,1,1,,"",12,2018-01-20 21:18:07,12,2018-01-20 21:18:07,1
96132,1,1,,"",12,2018-01-20 21:18:07,12,2018-01-20 21:18:07,0
96133,1,2,,"",12,2018-01-20 21:18:07,12,2018-01-20 21:18:07,0
96134,1,2,,"",12,2018-01-20 21:18:07,12,2018-01-20 21:18:07,1
96135,1,1,,"",12,2018-01-20 21:18:07,12,2018-01-20 21:18:07,1
96136,1,1,,"",12,2018-01-20 21:18:07,12,2018-01-20 21:18:07,1
96137,1,1,,"",12,2018-01-20 21:18:07,12,2018-01-20 21:18:07,1
96138,1,2,1,"",12,2018-01-20 21:18:07,12,2018-01-20 21:18:07,0
96139,1,1,,"",12,2018-01-20 21:18:07,12,2018-01-20 21:18:07,0
96140,1,2,,"",12,2018-01-20 21:18:07,12,2018-01-20 21:18:07,1
96141,1,1,,"",12,2018-01-20 21:18:07,12,2018-01-20 21:18:07,1
96142,1,1,,"",12,2018-01-20 21:19:28,12,2018-01-20 21:19:28,1
96143,1,1,,"",12,2018-01-20 21:19:28,12,2018-01-20 21:19:28,1
96144,1,4,,"",12,2018-01-20 21:19:28,12,2018-01-20 21:19:28,0
96145,1,1,,"",12,2018-01-20 21:19:28,12,2018-01-20 21:19:28,1
96146,1,1,,"",12,2018-01-20 21:19:28,12,2018-01-20 21:19:28,1
96147,1,1,,"",12,2018-01-20 21:19:28,12,2018-01-20 21:19:28,1
96148,1,4,,"",12,2018-01-20 21:19:28,12,2018-01-20 21:19:28,0
96149,1,1,,"",12,2018-01-20 21:19:28,12,2018-01-20 21:19:28,1
96156,1,1,,"",12,2018-01-20 21:26:31,12,2018-01-20 21:26:31,1
96157,1,1,,"",12,2018-01-20 21:26:31,12,2018-01-20 21:26:31,1
96158,1,1,,"",12,2018-01-20 21:26:31,12,2018-01-20 21:26:31,1
96159,1,1,,"",12,2018-01-20 21:26:32,12,2018-01-20 21:26:32,0
96160,1,1,,"",12,2018-01-20 21:26:32,12,2018-01-20 21:26:32,0
96161,1,1,,"",12,2018-01-20 21:26:32,12,2018-01-20 21:26:32,1
96162,1,1,,"",12,2018-01-20 21:26:32,12,2018-01-20 21:26:32,1
96163,1,2,,"",12,2018-01-20 21:26:32,12,2018-01-20 21:26:32,1
96164,1,2,,"",12,2018-01-20 21:26:32,12,2018-01-20 21:26:32,1
96165,1,3,,"",12,2018-01-20 21:26:32,12,2018-01-20 21:26:32,0
96166,1,3,,"",12,2018-01-20 21:26:32,12,2018-01-20 21:26:32,0
96167,1,2,,"",12,2018-01-20 21:26:32,12,2018-01-20 21:26:32,1
96168,1,1,,"",12,2018-01-20 21:31:19,12,2018-01-20 21:31:19,1
96169,1,1,,"",12,2018-01-20 21:31:19,12,2018-01-20 21:31:19,0
96170,1,1,,"",12,2018-01-20 21:31:19,12,2018-01-20 21:31:19,1
96171,1,1,,"",12,2018-01-20 21:31:20,12,2018-01-20 21:31:20,0
96172,1,1,,"",12,2018-01-20 21:31:20,12,2018-01-20 21:31:20,1
96173,1,4,1,"",12,2018-01-20 21:31:20,12,2018-01-20 21:31:20,0
96174,1,1,1,"",12,2018-01-20 21:31:20,12,2018-01-20 21:31:20,1
96175,1,2,,"",12,2018-01-20 21:31:20,12,2018-01-20 21:31:20,1
96176,1,1,,"",12,2018-01-20 21:31:20,12,2018-01-20 21:31:20,1
96177,1,1,,"",12,2018-01-20 21:31:20,12,2018-01-20 21:31:20,0
96178,1,3,,"",12,2018-01-20 21:31:20,12,2018-01-20 21:31:20,0
96179,1,1,,"",12,2018-01-20 21:31:20,12,2018-01-20 21:31:20,1
96180,4,1,,"",12,2018-01-20 21:35:42,12,2018-01-20 21:35:42,1
96181,4,1,,"",12,2018-01-20 21:35:42,12,2018-01-20 21:35:42,1
96182,4,1,,"",12,2018-01-20 21:35:42,12,2018-01-20 21:35:42,1
96183,4,1,,"",12,2018-01-20 21:35:42,12,2018-01-20 21:35:42,1
96184,4,1,,"",12,2018-01-20 21:35:42,12,2018-01-20 21:35:42,1
96185,4,1,,"",12,2018-01-20 21:35:42,12,2018-01-20 21:35:42,0
96186,4,1,,"",12,2018-01-20 21:35:42,12,2018-01-20 21:35:42,0
96187,4,2,,"",12,2018-01-20 21:35:42,12,2018-01-20 21:35:42,1
96188,4,2,,"",12,2018-01-20 21:35:42,12,2018-01-20 21:35:42,1
96189,4,2,1,"",12,2018-01-20 21:35:42,12,2018-01-20 21:35:42,1
96190,4,1,,"",12,2018-01-20 21:35:42,12,2018-01-20 21:35:42,0
96191,4,18,,"",12,2018-01-20 21:35:42,12,2018-01-20 21:35:42,0
96192,4,1,,"",12,2018-01-20 21:35:42,12,2018-01-20 21:35:42,1
96227,4,1,,"",12,2018-01-20 21:58:01,12,2018-01-20 21:58:01,0
96228,4,1,,"",12,2018-01-20 21:58:01,12,2018-01-20 21:58:01,0
96229,4,1,,"",12,2018-01-20 21:58:01,12,2018-01-20 21:58:01,0
96230,4,1,,"",12,2018-01-20 21:58:01,12,2018-01-20 21:58:01,0
96231,4,1,,"",12,2018-01-20 21:58:01,12,2018-01-20 21:58:01,0
96242,2,3,,"",5,2018-01-22 11:57:49,5,2018-01-22 11:57:49,1
96242,4,3,,"",5,2018-01-22 11:57:49,5,2018-01-22 11:57:49,1
96243,2,2,,"",5,2018-01-22 11:57:49,5,2018-01-22 11:57:49,1
96243,4,2,,"",5,2018-01-22 11:57:49,5,2018-01-22 11:57:49,1
96244,2,3,,"",5,2018-01-22 11:57:50,5,2018-01-22 11:57:50,0
96244,4,3,,"",5,2018-01-22 11:57:50,5,2018-01-22 11:57:50,0
96245,2,2,,"",5,2018-01-22 11:57:50,5,2018-01-22 11:57:50,1
96245,4,2,,"",5,2018-01-22 11:57:50,5,2018-01-22 11:57:50,1
96346,4,1,,"",12,2018-01-22 21:46:29,12,2018-01-22 21:46:29,1
96347,4,1,,"",12,2018-01-22 21:46:29,12,2018-01-22 21:46:29,1
96348,4,1,,"",12,2018-01-22 21:46:29,12,2018-01-22 21:46:29,1
96349,4,1,,"",12,2018-01-22 21:46:29,12,2018-01-22 21:46:29,0
96350,4,1,,"",12,2018-01-22 21:46:29,12,2018-01-22 21:46:29,0
96351,4,1,,"",12,2018-01-22 21:46:29,12,2018-01-22 21:46:29,0
96352,4,1,,"",12,2018-01-22 21:46:29,12,2018-01-22 21:46:29,1
96353,4,1,,"",12,2018-01-22 21:46:29,12,2018-01-22 21:46:29,1
96354,4,2,1,"",12,2018-01-22 21:46:29,12,2018-01-22 21:46:29,0
96355,4,1,,"",12,2018-01-22 21:46:29,12,2018-01-22 21:46:29,0
96356,4,1,2,"",12,2018-01-22 21:46:29,12,2018-01-22 21:46:29,0
96357,4,2,,"",12,2018-01-22 21:46:29,12,2018-01-22 21:46:29,0
96358,4,2,,"",12,2018-01-22 21:46:29,12,2018-01-22 21:46:29,0
96359,4,3,,"",12,2018-01-22 21:46:29,12,2018-01-22 21:46:29,0
96360,4,3,,"",12,2018-01-22 21:46:29,12,2018-01-22 21:46:29,0
96361,4,2,,"",12,2018-01-22 21:46:29,12,2018-01-22 21:46:29,0
96362,4,1,,"",12,2018-01-22 21:48:25,12,2018-01-22 21:48:25,0
96363,4,1,,"",12,2018-01-22 21:48:25,12,2018-01-22 21:48:25,0
96364,4,1,,"",12,2018-01-22 21:48:25,12,2018-01-22 21:48:25,0
96365,4,1,,"",12,2018-01-22 21:48:25,12,2018-01-22 21:48:25,0
96366,4,1,,"",12,2018-01-22 21:48:25,12,2018-01-22 21:48:25,0
96367,4,1,,"",12,2018-01-22 21:48:25,12,2018-01-22 21:48:25,0
96368,4,1,,"",12,2018-01-22 21:48:25,12,2018-01-22 21:48:25,0
96369,4,1,,"",12,2018-01-22 21:48:25,12,2018-01-22 21:48:25,0
96370,4,1,,"",12,2018-01-22 21:48:25,12,2018-01-22 21:48:25,0
96371,4,2,2,"",12,2018-01-22 21:48:25,12,2018-01-22 21:48:25,0
96372,4,1,,"",12,2018-01-22 21:48:25,12,2018-01-22 21:48:25,0
96373,4,2,,"",12,2018-01-22 21:48:25,12,2018-01-22 21:48:25,0
96374,4,2,,"",12,2018-01-22 21:48:25,12,2018-01-22 21:48:25,0
96375,4,3,,"",12,2018-01-22 21:48:25,12,2018-01-22 21:48:25,0
96376,4,1,,"",12,2018-01-22 21:48:25,12,2018-01-22 21:48:25,0
96377,4,3,,"",12,2018-01-22 21:48:25,12,2018-01-22 21:48:25,0
96378,4,1,,"",12,2018-01-22 21:48:25,12,2018-01-22 21:48:25,0
96379,4,1,,"",12,2018-01-22 21:48:25,12,2018-01-22 21:48:25,0
96454,4,1,,"",12,2018-01-22 22:07:21,12,2018-01-22 22:07:21,0
96455,4,1,,"",12,2018-01-22 22:07:21,12,2018-01-22 22:07:21,0
96456,4,1,,"",12,2018-01-22 22:07:21,12,2018-01-22 22:07:21,0
96457,4,1,,"",12,2018-01-22 22:07:21,12,2018-01-22 22:07:21,0
96458,4,1,,"",12,2018-01-22 22:07:21,12,2018-01-22 22:07:21,0
96459,4,1,,"",12,2018-01-22 22:07:21,12,2018-01-22 22:07:21,0
96460,4,2,,"",12,2018-01-22 22:07:21,12,2018-01-22 22:07:21,0
96461,4,1,,"",12,2018-01-22 22:07:21,12,2018-01-22 22:07:21,0
96462,4,4,,"",12,2018-01-22 22:07:21,12,2018-01-22 22:07:21,0
96463,4,2,,"",12,2018-01-22 22:07:21,12,2018-01-22 22:07:21,0
96464,4,3,,"",12,2018-01-22 22:07:21,12,2018-01-22 22:07:21,0
96465,4,10,,"",12,2018-01-22 22:07:21,12,2018-01-22 22:07:21,0
96466,4,2,,"",12,2018-01-22 22:09:00,12,2018-01-22 22:09:00,1
96467,4,2,,"",12,2018-01-22 22:09:00,12,2018-01-22 22:09:00,0
96468,4,2,,"",12,2018-01-22 22:09:00,12,2018-01-22 22:09:00,1
96469,4,6,,"",12,2018-01-22 22:09:00,12,2018-01-22 22:09:00,0
96470,4,1,,"",12,2018-01-22 22:09:00,12,2018-01-22 22:09:00,1
96471,4,2,,"",12,2018-01-22 22:09:00,12,2018-01-22 22:09:00,0
96472,4,2,2,"",12,2018-01-22 22:09:00,12,2018-01-22 22:09:00,0
96473,4,2,,"",12,2018-01-22 22:09:00,12,2018-01-22 22:09:00,1
96474,4,6,,"",12,2018-01-22 22:09:00,12,2018-01-22 22:09:00,0
96475,4,1,,"",12,2018-01-22 22:09:00,12,2018-01-22 22:09:00,1
96476,4,1,,"",12,2018-01-22 22:13:53,12,2018-01-22 22:13:53,1
96477,4,1,,"",12,2018-01-22 22:13:54,12,2018-01-22 22:13:54,1
96478,4,1,,"",12,2018-01-22 22:13:54,12,2018-01-22 22:13:54,1
96479,4,1,,"",12,2018-01-22 22:13:54,12,2018-01-22 22:13:54,0
96480,4,1,,"",12,2018-01-22 22:13:54,12,2018-01-22 22:13:54,1
96481,4,1,,"",12,2018-01-22 22:13:54,12,2018-01-22 22:13:54,1
96482,4,1,,"",12,2018-01-22 22:13:54,12,2018-01-22 22:13:54,1
96483,4,1,,"",12,2018-01-22 22:13:54,12,2018-01-22 22:13:54,1
96484,4,5,,"",12,2018-01-22 22:13:54,12,2018-01-22 22:13:54,0
96485,4,3,,"",12,2018-01-22 22:13:54,12,2018-01-22 22:13:54,0
96486,4,3,,"",12,2018-01-22 22:13:54,12,2018-01-22 22:13:54,0
96487,4,5,,"",12,2018-01-22 22:13:54,12,2018-01-22 22:13:54,0
96488,4,5,,"",12,2018-01-22 22:13:54,12,2018-01-22 22:13:54,0
96489,4,18,,"",12,2018-01-22 22:13:54,12,2018-01-22 22:13:54,0
96490,4,10,,"",12,2018-01-22 22:13:54,12,2018-01-22 22:13:54,0
96491,4,2,,"",12,2018-01-22 22:13:54,12,2018-01-22 22:13:54,0
96492,4,3,,"",12,2018-01-22 22:13:54,12,2018-01-22 22:13:54,0
96493,4,3,,"",12,2018-01-22 22:13:54,12,2018-01-22 22:13:54,0
96500,4,1,,"",12,2018-01-22 22:17:20,12,2018-01-22 22:17:20,0
96501,4,1,,"",12,2018-01-22 22:17:20,12,2018-01-22 22:17:20,0
96502,4,1,,"",12,2018-01-22 22:17:20,12,2018-01-22 22:17:20,0
96503,4,1,,"",12,2018-01-22 22:17:20,12,2018-01-22 22:17:20,0
96622,2,5,,"",12,2018-01-23 15:41:01,12,2018-01-23 15:41:01,0
96623,2,2,,"",12,2018-01-23 15:41:01,12,2018-01-23 15:41:01,1
96624,2,2,,"",12,2018-01-23 15:41:01,12,2018-01-23 15:41:01,1
96625,2,2,,"",12,2018-01-23 15:41:01,12,2018-01-23 15:41:01,1
96626,2,3,,"",12,2018-01-23 15:41:01,12,2018-01-23 15:41:01,1
96627,2,5,,"",12,2018-01-23 15:41:01,12,2018-01-23 15:41:01,1
96628,2,1,,"",12,2018-01-23 15:41:01,12,2018-01-23 15:41:01,1
96629,2,7,,"",12,2018-01-23 15:41:01,12,2018-01-23 15:41:01,0
96630,2,2,2,"",12,2018-01-23 15:41:01,12,2018-01-23 15:41:01,1
96631,2,2,,"",12,2018-01-23 15:41:01,12,2018-01-23 15:41:01,1
96632,2,3,,"",12,2018-01-23 15:41:01,12,2018-01-23 15:41:01,0
96633,2,3,,冷蔵庫で冷やすとさらに美味しい,12,2018-01-23 15:41:01,12,2018-01-23 15:41:01,1
96634,2,1,,"",12,2018-01-23 15:41:01,12,2018-01-23 15:41:01,1
96635,2,6,,"",12,2018-01-23 15:42:30,12,2018-01-23 15:42:30,1
96636,2,3,,"",12,2018-01-23 15:42:30,12,2018-01-23 15:42:30,0
96637,2,1,,"",12,2018-01-23 15:42:30,12,2018-01-23 15:42:30,1
96638,2,6,,"",12,2018-01-23 15:42:30,12,2018-01-23 15:42:30,1
96639,2,3,2,"",12,2018-01-23 15:42:30,12,2018-01-23 15:42:30,0
96640,2,1,,"",12,2018-01-23 15:42:30,12,2018-01-23 15:42:30,1
96705,2,1,,"",5,2018-01-23 18:02:37,5,2018-01-23 18:02:37,1
96705,4,1,,"",5,2018-01-23 18:02:37,5,2018-01-23 18:02:37,1
96706,2,1,,"",5,2018-01-23 18:02:37,5,2018-01-23 18:02:37,0
96706,4,1,,"",5,2018-01-23 18:02:37,5,2018-01-23 18:02:37,0
96707,2,1,,"",5,2018-01-23 18:02:37,5,2018-01-23 18:02:37,0
96707,4,1,,"",5,2018-01-23 18:02:37,5,2018-01-23 18:02:37,0
96708,2,1,,"",5,2018-01-23 18:02:37,5,2018-01-23 18:02:37,1
96708,4,1,,"",5,2018-01-23 18:02:37,5,2018-01-23 18:02:37,1
96709,2,1,,"",5,2018-01-23 18:02:37,5,2018-01-23 18:02:37,1
96709,4,1,,"",5,2018-01-23 18:02:37,5,2018-01-23 18:02:37,1
96710,2,1,,"",5,2018-01-23 18:02:37,5,2018-01-23 18:02:37,0
