recipe_ingredient_id,recipe_id,ingredient_id,holiday_flag,mark_id,created_id,created_at,updated_id,updated_at
76128,2722,63,1,,11,2017-12-27 16:45:53,11,2017-12-27 16:45:53
76129,2722,198,1,,11,2017-12-27 16:45:53,11,2017-12-27 16:45:53
76130,2722,284,1,,11,2017-12-27 16:45:53,11,2017-12-27 16:45:53
76131,2722,287,1,,11,2017-12-27 16:45:54,11,2017-12-27 16:45:54
76132,2722,310,0,,11,2017-12-27 16:45:54,11,2017-12-27 16:45:54
76133,2722,398,1,,11,2017-12-27 16:45:54,11,2017-12-27 16:45:54
76164,2685,741,1,,11,2017-12-27 16:52:56,11,2017-12-27 16:52:56
76165,2685,70,1,,11,2017-12-27 16:52:56,11,2017-12-27 16:52:56
76166,2685,45,1,,11,2017-12-27 16:52:56,11,2017-12-27 16:52:56
76167,2685,398,1,,11,2017-12-27 16:52:56,11,2017-12-27 16:52:56
76168,2685,284,1,,11,2017-12-27 16:52:56,11,2017-12-27 16:52:56
76169,2685,287,1,,11,2017-12-27 16:52:56,11,2017-12-27 16:52:56
76170,2685,321,1,,11,2017-12-27 16:52:56,11,2017-12-27 16:52:56
76171,2685,332,1,,11,2017-12-27 16:52:56,11,2017-12-27 16:52:56
76172,2685,250,0,,11,2017-12-27 16:52:56,11,2017-12-27 16:52:56
76173,2685,332,0,,11,2017-12-27 16:52:56,11,2017-12-27 16:52:56
76174,2685,403,0,1,11,2017-12-27 16:52:56,11,2017-12-27 16:52:56
76175,2685,318,0,1,11,2017-12-27 16:52:56,11,2017-12-27 16:52:56
76176,2685,312,1,,11,2017-12-27 16:52:56,11,2017-12-27 16:52:56
76177,2685,296,1,,11,2017-12-27 16:52:56,11,2017-12-27 16:52:56
76178,2581,70,0,,11,2017-12-27 16:55:42,11,2017-12-27 16:55:42
76179,2581,790,0,,11,2017-12-27 16:55:42,11,2017-12-27 16:55:42
76180,2581,332,0,,11,2017-12-27 16:55:42,11,2017-12-27 16:55:42
76181,2581,621,0,,11,2017-12-27 16:55:42,11,2017-12-27 16:55:42
76182,2581,291,0,,11,2017-12-27 16:55:42,11,2017-12-27 16:55:42
76183,2581,304,0,,11,2017-12-27 16:55:42,11,2017-12-27 16:55:42
76184,2581,223,0,,11,2017-12-27 16:55:42,11,2017-12-27 16:55:42
76185,2581,318,0,,11,2017-12-27 16:55:42,11,2017-12-27 16:55:42
76186,2581,284,0,,11,2017-12-27 16:55:42,11,2017-12-27 16:55:42
76187,2581,331,0,,11,2017-12-27 16:55:42,11,2017-12-27 16:55:42
76188,2581,65,0,,11,2017-12-27 16:55:42,11,2017-12-27 16:55:42
76189,2581,793,0,,11,2017-12-27 16:55:42,11,2017-12-27 16:55:42
76190,2581,46,0,,11,2017-12-27 16:55:42,11,2017-12-27 16:55:42
76191,2581,332,0,,11,2017-12-27 16:55:42,11,2017-12-27 16:55:42
76192,2581,313,0,,11,2017-12-27 16:55:42,11,2017-12-27 16:55:42
76193,2581,293,0,,11,2017-12-27 16:55:42,11,2017-12-27 16:55:42
76194,2581,482,0,,11,2017-12-27 16:55:42,11,2017-12-27 16:55:42
76221,1971,717,1,,12,2017-12-27 18:19:13,12,2017-12-27 18:19:13
76222,1971,70,0,,12,2017-12-27 18:19:13,12,2017-12-27 18:19:13
76223,1971,332,0,,12,2017-12-27 18:19:13,12,2017-12-27 18:19:13
76224,1971,459,0,,12,2017-12-27 18:19:13,12,2017-12-27 18:19:13
76225,1971,43,0,,12,2017-12-27 18:19:13,12,2017-12-27 18:19:13
76226,1971,34,0,,12,2017-12-27 18:19:13,12,2017-12-27 18:19:13
76227,1971,313,0,1,12,2017-12-27 18:19:13,12,2017-12-27 18:19:13
76228,1971,321,0,1,12,2017-12-27 18:19:13,12,2017-12-27 18:19:13
76229,1971,291,0,1,12,2017-12-27 18:19:13,12,2017-12-27 18:19:13
76230,1971,296,0,1,12,2017-12-27 18:19:13,12,2017-12-27 18:19:13
76231,1971,621,0,1,12,2017-12-27 18:19:13,12,2017-12-27 18:19:13
76232,1971,620,0,1,12,2017-12-27 18:19:13,12,2017-12-27 18:19:13
76245,2000,717,1,,12,2017-12-27 18:23:12,12,2017-12-27 18:23:12
76246,2000,70,1,,12,2017-12-27 18:23:12,12,2017-12-27 18:23:12
76247,2000,11,0,,12,2017-12-27 18:23:12,12,2017-12-27 18:23:12
76248,2000,185,0,,12,2017-12-27 18:23:12,12,2017-12-27 18:23:12
76249,2000,192,0,,12,2017-12-27 18:23:12,12,2017-12-27 18:23:12
76250,2000,344,1,,12,2017-12-27 18:23:12,12,2017-12-27 18:23:12
76251,2000,387,1,1,12,2017-12-27 18:23:12,12,2017-12-27 18:23:12
76252,2000,197,1,1,12,2017-12-27 18:23:12,12,2017-12-27 18:23:12
76253,2000,198,1,1,12,2017-12-27 18:23:12,12,2017-12-27 18:23:12
76254,2000,284,1,1,12,2017-12-27 18:23:12,12,2017-12-27 18:23:12
76255,2000,287,1,1,12,2017-12-27 18:23:12,12,2017-12-27 18:23:12
76256,2000,353,1,1,12,2017-12-27 18:23:12,12,2017-12-27 18:23:12
76257,2000,332,1,,12,2017-12-27 18:23:12,12,2017-12-27 18:23:12
76258,2000,344,0,2,12,2017-12-27 18:23:12,12,2017-12-27 18:23:12
76259,2000,403,0,2,12,2017-12-27 18:23:12,12,2017-12-27 18:23:12
76260,2000,197,0,2,12,2017-12-27 18:23:12,12,2017-12-27 18:23:12
76261,2000,284,0,2,12,2017-12-27 18:23:12,12,2017-12-27 18:23:12
76262,2000,287,0,2,12,2017-12-27 18:23:12,12,2017-12-27 18:23:12
76355,2026,722,1,,12,2017-12-27 21:23:05,12,2017-12-27 21:23:05
76356,2026,338,1,,12,2017-12-27 21:23:05,12,2017-12-27 21:23:05
76357,2026,289,1,,12,2017-12-27 21:23:05,12,2017-12-27 21:23:05
76358,2026,310,1,,12,2017-12-27 21:23:05,12,2017-12-27 21:23:05
76359,2026,296,1,,12,2017-12-27 21:23:05,12,2017-12-27 21:23:05
76369,2030,86,1,,12,2017-12-27 21:46:19,12,2017-12-27 21:46:19
76370,2030,793,1,,12,2017-12-27 21:46:19,12,2017-12-27 21:46:19
76371,2030,80,1,,12,2017-12-27 21:46:19,12,2017-12-27 21:46:19
76372,2030,120,1,,12,2017-12-27 21:46:19,12,2017-12-27 21:46:19
76373,2030,487,0,,12,2017-12-27 21:46:19,12,2017-12-27 21:46:19
76374,2030,486,0,,12,2017-12-27 21:46:19,12,2017-12-27 21:46:19
76375,2030,30,0,,12,2017-12-27 21:46:19,12,2017-12-27 21:46:19
76376,2030,66,0,,12,2017-12-27 21:46:19,12,2017-12-27 21:46:19
76377,2030,338,0,1,12,2017-12-27 21:46:19,12,2017-12-27 21:46:19
76378,2030,291,0,1,12,2017-12-27 21:46:19,12,2017-12-27 21:46:19
76379,2030,296,0,1,12,2017-12-27 21:46:19,12,2017-12-27 21:46:19
76389,2033,3,0,,12,2017-12-27 21:59:58,12,2017-12-27 21:59:58
76390,2033,64,0,,12,2017-12-27 21:59:58,12,2017-12-27 21:59:58
76391,2033,46,0,,12,2017-12-27 21:59:58,12,2017-12-27 21:59:58
76392,2033,385,0,,12,2017-12-27 21:59:58,12,2017-12-27 21:59:58
76393,2033,331,0,,12,2017-12-27 21:59:58,12,2017-12-27 21:59:58
76394,2033,289,0,1,12,2017-12-27 21:59:58,12,2017-12-27 21:59:58
76395,2033,395,0,1,12,2017-12-27 21:59:58,12,2017-12-27 21:59:58
76396,2033,296,0,1,12,2017-12-27 21:59:58,12,2017-12-27 21:59:58
76414,2036,489,1,,12,2017-12-27 22:18:41,12,2017-12-27 22:18:41
76415,2036,197,1,,12,2017-12-27 22:18:41,12,2017-12-27 22:18:41
76416,2036,289,1,,12,2017-12-27 22:18:41,12,2017-12-27 22:18:41
76417,2036,404,1,,12,2017-12-27 22:18:41,12,2017-12-27 22:18:41
76418,2036,318,1,,12,2017-12-27 22:18:41,12,2017-12-27 22:18:41
76446,2166,792,1,,11,2017-12-28 09:28:08,11,2017-12-28 09:28:08
76447,2166,70,1,,11,2017-12-28 09:28:08,11,2017-12-28 09:28:08
76448,2166,198,1,,11,2017-12-28 09:28:08,11,2017-12-28 09:28:08
76449,2166,284,1,,11,2017-12-28 09:28:08,11,2017-12-28 09:28:08
76450,2166,405,1,,11,2017-12-28 09:28:08,11,2017-12-28 09:28:08
76451,2166,328,1,,11,2017-12-28 09:28:08,11,2017-12-28 09:28:08
76452,2166,332,1,,11,2017-12-28 09:28:08,11,2017-12-28 09:28:08
76453,2162,716,1,,11,2017-12-28 09:29:51,11,2017-12-28 09:29:51
76454,2162,3,1,,11,2017-12-28 09:29:51,11,2017-12-28 09:29:51
76455,2162,398,1,,11,2017-12-28 09:29:51,11,2017-12-28 09:29:51
76456,2162,296,1,,11,2017-12-28 09:29:51,11,2017-12-28 09:29:51
76457,2162,318,0,,11,2017-12-28 09:29:51,11,2017-12-28 09:29:51
76458,2162,336,0,,11,2017-12-28 09:29:51,11,2017-12-28 09:29:51
76459,2162,287,0,,11,2017-12-28 09:29:51,11,2017-12-28 09:29:51
76460,2144,790,1,,11,2017-12-28 09:31:39,11,2017-12-28 09:31:39
76461,2144,214,1,,11,2017-12-28 09:31:39,11,2017-12-28 09:31:39
76462,2144,70,1,,11,2017-12-28 09:31:39,11,2017-12-28 09:31:39
76463,2144,284,1,,11,2017-12-28 09:31:39,11,2017-12-28 09:31:39
76464,2144,287,1,,11,2017-12-28 09:31:39,11,2017-12-28 09:31:39
76465,2144,344,1,,11,2017-12-28 09:31:39,11,2017-12-28 09:31:39
76466,2144,198,1,,11,2017-12-28 09:31:39,11,2017-12-28 09:31:39
76467,2144,346,1,,11,2017-12-28 09:31:39,11,2017-12-28 09:31:39
76468,2144,353,1,,11,2017-12-28 09:31:39,11,2017-12-28 09:31:39
76469,2143,790,1,,11,2017-12-28 09:34:22,11,2017-12-28 09:34:22
76470,2143,70,1,,11,2017-12-28 09:34:22,11,2017-12-28 09:34:22
76471,2143,185,1,,11,2017-12-28 09:34:22,11,2017-12-28 09:34:22
76472,2143,405,1,,11,2017-12-28 09:34:22,11,2017-12-28 09:34:22
76473,2143,339,1,1,11,2017-12-28 09:34:22,11,2017-12-28 09:34:22
76474,2143,284,1,1,11,2017-12-28 09:34:22,11,2017-12-28 09:34:22
76475,2143,287,1,1,11,2017-12-28 09:34:22,11,2017-12-28 09:34:22
76476,2143,398,1,1,11,2017-12-28 09:34:23,11,2017-12-28 09:34:23
76477,2142,262,0,,11,2017-12-28 09:40:03,11,2017-12-28 09:40:03
76478,2142,236,1,,11,2017-12-28 09:40:03,11,2017-12-28 09:40:03
76479,2142,716,1,,11,2017-12-28 09:40:03,11,2017-12-28 09:40:03
76480,2142,293,1,,11,2017-12-28 09:40:03,11,2017-12-28 09:40:03
76481,2142,310,1,,11,2017-12-28 09:40:03,11,2017-12-28 09:40:03
76482,2142,318,1,,11,2017-12-28 09:40:03,11,2017-12-28 09:40:03
76483,2142,284,0,,11,2017-12-28 09:40:03,11,2017-12-28 09:40:03
76484,2142,287,0,,11,2017-12-28 09:40:03,11,2017-12-28 09:40:03
76485,2136,64,0,,11,2017-12-28 09:42:59,11,2017-12-28 09:42:59
76486,2136,70,1,,11,2017-12-28 09:42:59,11,2017-12-28 09:42:59
76487,2136,716,1,,11,2017-12-28 09:42:59,11,2017-12-28 09:42:59
76488,2136,198,1,,11,2017-12-28 09:42:59,11,2017-12-28 09:42:59
76489,2136,27,0,,11,2017-12-28 09:42:59,11,2017-12-28 09:42:59
76490,2136,387,1,,11,2017-12-28 09:42:59,11,2017-12-28 09:42:59
76491,2136,197,1,,11,2017-12-28 09:42:59,11,2017-12-28 09:42:59
76492,2136,284,1,,11,2017-12-28 09:42:59,11,2017-12-28 09:42:59
76493,2136,287,1,,11,2017-12-28 09:42:59,11,2017-12-28 09:42:59
76494,2136,398,1,,11,2017-12-28 09:42:59,11,2017-12-28 09:42:59
76495,2136,332,1,,11,2017-12-28 09:43:00,11,2017-12-28 09:43:00
76496,2136,310,0,,11,2017-12-28 09:43:00,11,2017-12-28 09:43:00
76497,2136,332,0,,11,2017-12-28 09:43:00,11,2017-12-28 09:43:00
76498,2099,716,1,,11,2017-12-28 09:45:59,11,2017-12-28 09:45:59
76499,2099,264,1,,11,2017-12-28 09:45:59,11,2017-12-28 09:45:59
76500,2099,28,1,,11,2017-12-28 09:45:59,11,2017-12-28 09:45:59
76501,2099,63,1,,11,2017-12-28 09:45:59,11,2017-12-28 09:45:59
76502,2099,198,1,,11,2017-12-28 09:46:00,11,2017-12-28 09:46:00
76503,2099,284,1,,11,2017-12-28 09:46:00,11,2017-12-28 09:46:00
76504,2099,287,1,,11,2017-12-28 09:46:00,11,2017-12-28 09:46:00
76505,2099,310,0,,11,2017-12-28 09:46:00,11,2017-12-28 09:46:00
76506,2099,398,1,,11,2017-12-28 09:46:00,11,2017-12-28 09:46:00
76515,2081,716,0,,11,2017-12-28 09:50:41,11,2017-12-28 09:50:41
76516,2081,70,1,,11,2017-12-28 09:50:41,11,2017-12-28 09:50:41
76517,2081,45,1,,11,2017-12-28 09:50:41,11,2017-12-28 09:50:41
76518,2081,44,1,,11,2017-12-28 09:50:41,11,2017-12-28 09:50:41
76519,2081,198,0,,11,2017-12-28 09:50:41,11,2017-12-28 09:50:41
76520,2081,459,0,,11,2017-12-28 09:50:41,11,2017-12-28 09:50:41
76521,2081,332,0,,11,2017-12-28 09:50:41,11,2017-12-28 09:50:41
76522,2081,385,0,,11,2017-12-28 09:50:41,11,2017-12-28 09:50:41
76523,2081,326,0,,11,2017-12-28 09:50:41,11,2017-12-28 09:50:41
76524,2081,372,0,,11,2017-12-28 09:50:41,11,2017-12-28 09:50:41
76525,2081,373,0,1,11,2017-12-28 09:50:41,11,2017-12-28 09:50:41
76526,2081,310,0,1,11,2017-12-28 09:50:41,11,2017-12-28 09:50:41
76527,2081,284,0,1,11,2017-12-28 09:50:41,11,2017-12-28 09:50:41
76528,2081,287,0,1,11,2017-12-28 09:50:41,11,2017-12-28 09:50:41
76557,2029,717,1,,11,2017-12-28 09:58:05,11,2017-12-28 09:58:05
76558,2029,70,1,,11,2017-12-28 09:58:05,11,2017-12-28 09:58:05
76559,2029,198,1,,11,2017-12-28 09:58:05,11,2017-12-28 09:58:05
76560,2029,387,1,,11,2017-12-28 09:58:05,11,2017-12-28 09:58:05
76561,2029,197,1,,11,2017-12-28 09:58:05,11,2017-12-28 09:58:05
76562,2029,284,1,,11,2017-12-28 09:58:05,11,2017-12-28 09:58:05
76563,2029,353,1,,11,2017-12-28 09:58:05,11,2017-12-28 09:58:05
76564,2029,287,1,,11,2017-12-28 09:58:05,11,2017-12-28 09:58:05
76565,2029,332,1,,11,2017-12-28 09:58:05,11,2017-12-28 09:58:05
76566,2029,313,1,,11,2017-12-28 09:58:05,11,2017-12-28 09:58:05
76567,2029,311,1,,11,2017-12-28 09:58:05,11,2017-12-28 09:58:05
76568,1986,717,1,,11,2017-12-28 11:14:04,11,2017-12-28 11:14:04
76569,1986,70,1,,11,2017-12-28 11:14:04,11,2017-12-28 11:14:04
76570,1986,198,1,,11,2017-12-28 11:14:04,11,2017-12-28 11:14:04
76571,1986,181,1,,11,2017-12-28 11:14:04,11,2017-12-28 11:14:04
76572,1986,387,1,,11,2017-12-28 11:14:04,11,2017-12-28 11:14:04
76573,1986,197,1,,11,2017-12-28 11:14:04,11,2017-12-28 11:14:04
76574,1986,284,1,,11,2017-12-28 11:14:04,11,2017-12-28 11:14:04
76575,1986,360,1,,11,2017-12-28 11:14:04,11,2017-12-28 11:14:04
76576,1986,365,1,,11,2017-12-28 11:14:04,11,2017-12-28 11:14:04
76577,1986,355,1,,11,2017-12-28 11:14:04,11,2017-12-28 11:14:04
76578,1986,336,1,,11,2017-12-28 11:14:04,11,2017-12-28 11:14:04
76587,1956,790,1,,11,2017-12-28 11:42:53,11,2017-12-28 11:42:53
76588,1956,264,0,,11,2017-12-28 11:42:53,11,2017-12-28 11:42:53
76589,1956,398,0,,11,2017-12-28 11:42:53,11,2017-12-28 11:42:53
76590,1956,30,0,,11,2017-12-28 11:42:53,11,2017-12-28 11:42:53
76591,1956,385,0,,11,2017-12-28 11:42:53,11,2017-12-28 11:42:53
76592,1956,334,0,,11,2017-12-28 11:42:53,11,2017-12-28 11:42:53
76593,1956,302,0,,11,2017-12-28 11:42:53,11,2017-12-28 11:42:53
76594,1956,284,1,,11,2017-12-28 11:42:53,11,2017-12-28 11:42:53
76595,1956,287,1,,11,2017-12-28 11:42:53,11,2017-12-28 11:42:53
76596,1956,310,1,,11,2017-12-28 11:42:53,11,2017-12-28 11:42:53
76597,1956,339,0,1,11,2017-12-28 11:42:54,11,2017-12-28 11:42:54
76598,1956,318,0,1,11,2017-12-28 11:42:54,11,2017-12-28 11:42:54
76599,1956,405,0,1,11,2017-12-28 11:42:54,11,2017-12-28 11:42:54
76600,1955,790,1,,11,2017-12-28 11:44:55,11,2017-12-28 11:44:55
76601,1955,43,0,,11,2017-12-28 11:44:55,11,2017-12-28 11:44:55
76602,1955,385,0,,11,2017-12-28 11:44:55,11,2017-12-28 11:44:55
76603,1955,398,0,,11,2017-12-28 11:44:55,11,2017-12-28 11:44:55
76604,1955,30,0,,11,2017-12-28 11:44:55,11,2017-12-28 11:44:55
76605,1955,293,1,,11,2017-12-28 11:44:55,11,2017-12-28 11:44:55
76606,1955,310,1,,11,2017-12-28 11:44:55,11,2017-12-28 11:44:55
76607,1955,300,0,1,11,2017-12-28 11:44:55,11,2017-12-28 11:44:55
76608,1955,302,0,,11,2017-12-28 11:44:55,11,2017-12-28 11:44:55
76609,1955,312,0,1,11,2017-12-28 11:44:55,11,2017-12-28 11:44:55
76610,1955,334,0,,11,2017-12-28 11:44:55,11,2017-12-28 11:44:55
76611,1955,332,0,,11,2017-12-28 11:44:55,11,2017-12-28 11:44:55
76612,1924,60,0,,11,2017-12-28 11:46:11,11,2017-12-28 11:46:11
76613,1924,790,1,,11,2017-12-28 11:46:11,11,2017-12-28 11:46:11
76614,1924,385,0,,11,2017-12-28 11:46:11,11,2017-12-28 11:46:11
76615,1924,293,1,,11,2017-12-28 11:46:11,11,2017-12-28 11:46:11
76616,1924,310,1,,11,2017-12-28 11:46:11,11,2017-12-28 11:46:11
76617,1924,326,0,,11,2017-12-28 11:46:11,11,2017-12-28 11:46:11
76618,1924,332,0,,11,2017-12-28 11:46:11,11,2017-12-28 11:46:11
76619,1924,284,0,,11,2017-12-28 11:46:11,11,2017-12-28 11:46:11
76620,1924,287,0,,11,2017-12-28 11:46:11,11,2017-12-28 11:46:11
76621,1873,264,0,,11,2017-12-28 11:53:25,11,2017-12-28 11:53:25
76622,1873,791,1,,11,2017-12-28 11:53:25,11,2017-12-28 11:53:25
76623,1873,300,1,1,11,2017-12-28 11:53:25,11,2017-12-28 11:53:25
76624,1873,289,1,1,11,2017-12-28 11:53:25,11,2017-12-28 11:53:25
76625,1873,293,1,1,11,2017-12-28 11:53:25,11,2017-12-28 11:53:25
76626,1873,291,1,1,11,2017-12-28 11:53:25,11,2017-12-28 11:53:25
76627,1873,398,1,,11,2017-12-28 11:53:25,11,2017-12-28 11:53:25
76628,1873,332,0,,11,2017-12-28 11:53:25,11,2017-12-28 11:53:25
76629,1857,80,1,,11,2017-12-28 11:55:14,11,2017-12-28 11:55:14
76630,1857,792,1,,11,2017-12-28 11:55:14,11,2017-12-28 11:55:14
76631,1857,296,1,,11,2017-12-28 11:55:14,11,2017-12-28 11:55:14
76632,1857,398,1,,11,2017-12-28 11:55:14,11,2017-12-28 11:55:14
76633,1850,716,1,,11,2017-12-28 12:01:54,11,2017-12-28 12:01:54
76634,1850,65,1,,11,2017-12-28 12:01:54,11,2017-12-28 12:01:54
76635,1850,80,1,,11,2017-12-28 12:01:54,11,2017-12-28 12:01:54
76636,1850,23,1,,11,2017-12-28 12:01:54,11,2017-12-28 12:01:54
76637,1850,249,0,,11,2017-12-28 12:01:54,11,2017-12-28 12:01:54
76638,1850,296,1,,11,2017-12-28 12:01:54,11,2017-12-28 12:01:54
76639,1850,398,1,,11,2017-12-28 12:01:54,11,2017-12-28 12:01:54
76640,1850,233,0,,11,2017-12-28 12:01:54,11,2017-12-28 12:01:54
76641,1850,318,0,,11,2017-12-28 12:01:54,11,2017-12-28 12:01:54
76642,1850,339,0,,11,2017-12-28 12:01:54,11,2017-12-28 12:01:54
76643,1850,287,0,,11,2017-12-28 12:01:54,11,2017-12-28 12:01:54
76644,1838,3,1,,11,2017-12-28 12:04:36,11,2017-12-28 12:04:36
76645,1838,240,1,,11,2017-12-28 12:04:36,11,2017-12-28 12:04:36
76646,1838,790,1,,11,2017-12-28 12:04:36,11,2017-12-28 12:04:36
76647,1838,30,1,,11,2017-12-28 12:04:36,11,2017-12-28 12:04:36
76648,1838,198,0,,11,2017-12-28 12:04:36,11,2017-12-28 12:04:36
76649,1838,284,1,,11,2017-12-28 12:04:36,11,2017-12-28 12:04:36
76650,1838,287,1,,11,2017-12-28 12:04:36,11,2017-12-28 12:04:36
76651,1838,398,1,,11,2017-12-28 12:04:36,11,2017-12-28 12:04:36
76652,1838,403,0,,11,2017-12-28 12:04:36,11,2017-12-28 12:04:36
76653,1838,387,0,,11,2017-12-28 12:04:36,11,2017-12-28 12:04:36
76654,1838,318,0,1,11,2017-12-28 12:04:36,11,2017-12-28 12:04:36
76655,1838,310,0,1,11,2017-12-28 12:04:36,11,2017-12-28 12:04:36
76656,1838,405,0,,11,2017-12-28 12:04:36,11,2017-12-28 12:04:36
76657,1838,318,0,,11,2017-12-28 12:04:36,11,2017-12-28 12:04:36
76658,1838,382,0,,11,2017-12-28 12:04:36,11,2017-12-28 12:04:36
76659,1838,335,0,,11,2017-12-28 12:04:36,11,2017-12-28 12:04:36
76660,1831,70,1,,11,2017-12-28 12:07:15,11,2017-12-28 12:07:15
76661,1831,717,1,,11,2017-12-28 12:07:15,11,2017-12-28 12:07:15
76662,1831,198,1,,11,2017-12-28 12:07:15,11,2017-12-28 12:07:15
76663,1831,45,1,,11,2017-12-28 12:07:15,11,2017-12-28 12:07:15
76664,1831,387,1,,11,2017-12-28 12:07:15,11,2017-12-28 12:07:15
76665,1831,197,1,,11,2017-12-28 12:07:16,11,2017-12-28 12:07:16
76666,1831,284,1,,11,2017-12-28 12:07:16,11,2017-12-28 12:07:16
76667,1831,287,1,,11,2017-12-28 12:07:16,11,2017-12-28 12:07:16
76668,1831,332,0,,11,2017-12-28 12:07:16,11,2017-12-28 12:07:16
76669,1831,313,0,,11,2017-12-28 12:07:16,11,2017-12-28 12:07:16
76670,1831,311,0,,11,2017-12-28 12:07:16,11,2017-12-28 12:07:16
76671,1828,43,0,,11,2017-12-28 12:10:33,11,2017-12-28 12:10:33
76672,1828,716,1,,11,2017-12-28 12:10:33,11,2017-12-28 12:10:33
76673,1828,300,1,1,11,2017-12-28 12:10:33,11,2017-12-28 12:10:33
76674,1828,289,1,1,11,2017-12-28 12:10:33,11,2017-12-28 12:10:33
76675,1828,293,1,1,11,2017-12-28 12:10:33,11,2017-12-28 12:10:33
76676,1828,291,1,1,11,2017-12-28 12:10:33,11,2017-12-28 12:10:33
76677,1828,399,1,,11,2017-12-28 12:10:33,11,2017-12-28 12:10:33
76678,1820,69,1,,11,2017-12-28 12:12:39,11,2017-12-28 12:12:39
76679,1820,792,1,,11,2017-12-28 12:12:39,11,2017-12-28 12:12:39
76680,1820,296,1,,11,2017-12-28 12:12:39,11,2017-12-28 12:12:39
76681,1820,310,1,,11,2017-12-28 12:12:39,11,2017-12-28 12:12:39
76682,1820,338,1,,11,2017-12-28 12:12:39,11,2017-12-28 12:12:39
76683,1820,398,1,,11,2017-12-28 12:12:39,11,2017-12-28 12:12:39
76684,1799,716,1,,11,2017-12-28 12:16:15,11,2017-12-28 12:16:15
76685,1799,3,1,,11,2017-12-28 12:16:15,11,2017-12-28 12:16:15
76686,1799,398,1,,11,2017-12-28 12:16:15,11,2017-12-28 12:16:15
76687,1799,296,1,,11,2017-12-28 12:16:15,11,2017-12-28 12:16:15
76688,1799,318,0,,11,2017-12-28 12:16:15,11,2017-12-28 12:16:15
76689,1799,336,0,,11,2017-12-28 12:16:15,11,2017-12-28 12:16:15
76690,1799,287,0,,11,2017-12-28 12:16:15,11,2017-12-28 12:16:15
76691,1774,717,1,,11,2017-12-28 13:27:21,11,2017-12-28 13:27:21
76692,1774,66,0,,11,2017-12-28 13:27:21,11,2017-12-28 13:27:21
76693,1774,65,0,,11,2017-12-28 13:27:21,11,2017-12-28 13:27:21
76694,1774,13,0,,11,2017-12-28 13:27:21,11,2017-12-28 13:27:21
76695,1774,233,0,,11,2017-12-28 13:27:21,11,2017-12-28 13:27:21
76696,1774,475,0,,11,2017-12-28 13:27:21,11,2017-12-28 13:27:21
76697,1774,459,0,,11,2017-12-28 13:27:21,11,2017-12-28 13:27:21
76698,1774,198,0,,11,2017-12-28 13:27:21,11,2017-12-28 13:27:21
76699,1774,310,1,,11,2017-12-28 13:27:21,11,2017-12-28 13:27:21
76700,1774,284,0,,11,2017-12-28 13:27:21,11,2017-12-28 13:27:21
76701,1774,334,0,,11,2017-12-28 13:27:21,11,2017-12-28 13:27:21
76702,1774,302,1,,11,2017-12-28 13:27:21,11,2017-12-28 13:27:21
76703,1774,299,0,,11,2017-12-28 13:27:21,11,2017-12-28 13:27:21
76704,1685,264,0,,11,2017-12-28 13:29:54,11,2017-12-28 13:29:54
76705,1685,717,1,,11,2017-12-28 13:29:54,11,2017-12-28 13:29:54
76706,1685,65,1,,11,2017-12-28 13:29:54,11,2017-12-28 13:29:54
76707,1685,70,1,,11,2017-12-28 13:29:54,11,2017-12-28 13:29:54
76708,1685,385,1,,11,2017-12-28 13:29:54,11,2017-12-28 13:29:54
76709,1685,331,1,,11,2017-12-28 13:29:54,11,2017-12-28 13:29:54
76710,1685,181,1,,11,2017-12-28 13:29:54,11,2017-12-28 13:29:54
76711,1685,336,1,,11,2017-12-28 13:29:54,11,2017-12-28 13:29:54
76712,1685,300,1,,11,2017-12-28 13:29:54,11,2017-12-28 13:29:54
76713,1685,313,1,,11,2017-12-28 13:29:54,11,2017-12-28 13:29:54
76714,1685,192,0,,11,2017-12-28 13:29:54,11,2017-12-28 13:29:54
76715,1685,357,0,,11,2017-12-28 13:29:54,11,2017-12-28 13:29:54
76716,1654,214,1,,11,2017-12-28 13:32:40,11,2017-12-28 13:32:40
76717,1654,792,1,,11,2017-12-28 13:32:40,11,2017-12-28 13:32:40
76718,1654,70,1,,11,2017-12-28 13:32:40,11,2017-12-28 13:32:40
76719,1654,198,1,,11,2017-12-28 13:32:40,11,2017-12-28 13:32:40
76720,1654,284,1,,11,2017-12-28 13:32:40,11,2017-12-28 13:32:40
76721,1654,287,1,,11,2017-12-28 13:32:40,11,2017-12-28 13:32:40
76722,1654,399,1,,11,2017-12-28 13:32:40,11,2017-12-28 13:32:40
76723,1654,405,1,,11,2017-12-28 13:32:40,11,2017-12-28 13:32:40
76724,1654,335,1,,11,2017-12-28 13:32:40,11,2017-12-28 13:32:40
76725,1654,313,1,,11,2017-12-28 13:32:40,11,2017-12-28 13:32:40
76726,1654,363,1,,11,2017-12-28 13:32:40,11,2017-12-28 13:32:40
76727,1652,35,1,,11,2017-12-28 13:34:41,11,2017-12-28 13:34:41
76728,1652,70,1,,11,2017-12-28 13:34:41,11,2017-12-28 13:34:41
76729,1652,792,1,,11,2017-12-28 13:34:41,11,2017-12-28 13:34:41
76730,1652,197,1,,11,2017-12-28 13:34:41,11,2017-12-28 13:34:41
76731,1652,191,1,,11,2017-12-28 13:34:41,11,2017-12-28 13:34:41
