recipe_season_id,recipe_id,season_start,season_end,created_id,created_at,updated_id,updated_at
42,75,1201,631,1,2014-11-13 10:41:25,1,2016-01-22 12:40:54
146,265,1201,231,1,2014-11-13 10:41:25,1,2014-11-26 11:26:18
148,267,1201,231,1,2014-11-13 10:41:25,1,2014-12-04 22:13:37
151,271,701,931,1,2014-11-13 10:41:25,1,2016-06-28 15:22:49
162,288,1101,231,1,2014-11-13 10:41:25,1,2015-02-16 21:26:42
210,1638,1201,431,1,2014-11-17 20:57:31,1,2014-11-25 11:53:12
219,1657,1101,231,1,2014-11-27 12:08:52,1,2015-10-28 14:46:14
231,1701,601,831,1,2015-01-09 12:14:02,1,2016-05-27 15:58:32
243,1737,1101,231,1,2015-02-18 16:12:43,1,2016-11-11 00:00:00
252,1788,1101,231,1,2015-04-16 10:13:03,1,2016-07-12 15:58:49
269,1814,601,931,1,2015-05-12 14:28:27,1,2016-11-11 00:00:00
271,1818,601,831,1,2015-05-12 14:32:45,1,2016-11-11 00:00:00
272,1819,601,831,1,2015-05-12 14:33:56,1,2016-11-11 00:00:00
273,1822,701,831,1,2015-05-12 14:53:26,1,2016-11-11 00:00:00
274,1823,601,831,1,2015-05-12 15:07:50,1,2016-11-11 00:00:00
275,1824,601,831,1,2015-05-12 15:08:27,1,2015-06-10 14:39:10
277,1827,701,931,1,2015-05-12 15:12:49,1,2016-02-19 15:19:01
279,1829,301,531,1,2015-05-12 15:15:41,1,2016-02-19 14:55:54
281,1833,601,831,1,2015-05-12 15:21:01,1,2016-06-07 13:03:59
284,1837,1101,231,1,2015-05-12 15:30:12,1,2016-11-11 00:00:00
292,1849,401,531,1,2015-05-12 15:51:18,1,2016-11-11 00:00:00
293,1851,1201,431,1,2015-05-12 16:02:53,1,2016-02-29 11:08:27
295,1855,601,931,1,2015-05-12 16:08:26,1,2016-11-11 00:00:00
301,1865,601,831,1,2015-05-12 16:23:39,1,2016-11-11 00:00:00
303,1869,701,831,1,2015-05-12 16:30:46,1,2016-06-07 12:19:26
304,1871,601,831,1,2015-05-13 11:24:36,1,2016-11-11 00:00:00
305,1874,701,931,1,2015-05-13 12:39:25,1,2016-11-11 00:00:00
306,1875,601,831,1,2015-05-13 12:40:29,1,2016-11-11 00:00:00
307,1878,601,831,1,2015-05-13 13:27:55,1,2015-06-10 14:23:38
311,1883,701,931,1,2015-05-13 14:40:45,1,2016-06-30 13:43:39
313,1885,901,1131,1,2015-05-13 14:51:17,1,2016-11-11 00:00:00
315,1889,1101,131,1,2015-05-13 15:48:30,1,2015-06-10 14:36:04
316,1889,401,531,1,2015-05-13 15:48:30,1,2015-06-10 14:36:04
321,1895,701,931,1,2015-05-14 16:39:51,1,2015-07-02 09:42:03
322,1896,701,931,1,2015-05-14 16:41:37,1,2016-11-11 00:00:00
323,1898,1101,231,1,2015-05-14 16:57:00,1,2015-06-10 14:25:24
324,1899,701,931,1,2015-05-14 17:01:10,1,2015-06-04 13:57:40
331,1917,701,931,1,2015-05-22 13:17:05,1,2016-11-11 00:00:00
332,1918,701,931,1,2015-05-22 13:21:18,1,2015-06-29 16:50:09
333,1919,1101,231,1,2015-05-22 13:24:36,1,2016-11-11 00:00:00
334,1919,401,531,1,2015-05-22 13:24:36,1,2016-11-11 00:00:00
348,1947,701,931,1,2015-06-16 16:42:29,1,2016-06-30 13:24:06
351,1950,1101,231,1,2015-06-16 16:47:07,1,2015-06-30 16:15:29
352,1951,401,531,1,2015-06-16 16:49:10,1,2015-06-29 12:29:58
403,2085,1201,531,1,2016-01-05 17:29:35,1,2016-01-15 12:28:06
404,2088,1101,231,1,2016-01-06 13:00:11,1,2016-01-29 13:13:41
406,2092,1101,231,1,2016-01-06 13:28:11,1,2016-02-05 14:30:30
408,2095,1101,231,1,2016-01-06 13:45:08,1,2016-11-11 00:00:00
413,2101,501,631,1,2016-01-06 14:16:11,1,2016-01-15 14:34:37
414,2101,1001,1131,1,2016-01-06 14:16:11,1,2016-01-15 14:34:37
415,2102,601,831,1,2016-01-06 14:19:39,1,2016-06-08 15:24:22
426,2157,901,1131,1,2016-05-17 15:40:03,1,2016-10-12 09:38:47
428,2164,1201,631,1,2016-05-24 13:25:19,1,2016-06-27 11:26:42
457,1721,101,1231,1,2015-02-06 23:07:51,1,2016-11-11 00:00:00
459,1738,101,1231,1,2015-02-19 09:57:26,1,2016-11-11 00:00:00
462,2103,101,1231,1,2016-01-06 14:26:28,1,2016-11-11 00:00:00
532,1809,215,515,3,2016-11-18 15:02:53,3,2016-11-18 15:02:53
533,1809,901,1031,3,2016-11-18 15:02:53,3,2016-11-18 15:02:53
573,1931,101,1231,3,2016-11-21 09:31:00,3,2016-11-21 09:31:00
614,1750,401,630,3,2016-11-21 10:50:08,3,2016-11-21 10:50:08
615,1750,1001,1130,3,2016-11-21 10:50:08,3,2016-11-21 10:50:08
671,1929,801,1130,3,2016-11-24 11:03:30,3,2016-11-24 11:03:30
679,1836,1101,331,3,2016-11-24 14:31:16,3,2016-11-24 14:31:16
681,1860,101,1231,3,2016-11-24 14:36:33,3,2016-11-24 14:36:33
684,1665,315,531,3,2016-11-24 14:47:21,3,2016-11-24 14:47:21
690,1923,801,1130,3,2016-11-24 15:00:35,3,2016-11-24 15:00:35
706,121,101,1231,3,2016-11-24 16:13:32,3,2016-11-24 16:13:32
711,1892,1101,228,3,2016-11-24 16:21:54,3,2016-11-24 16:21:54
715,1959,601,831,3,2016-11-25 09:18:14,3,2016-11-25 09:18:14
716,1959,1101,1231,3,2016-11-25 09:18:14,3,2016-11-25 09:18:14
740,177,1101,331,3,2016-11-25 11:03:31,3,2016-11-25 11:03:31
741,1840,1101,331,3,2016-11-25 11:03:51,3,2016-11-25 11:03:51
744,2087,1101,228,3,2016-11-25 11:21:29,3,2016-11-25 11:21:29
752,280,1201,331,3,2016-11-25 13:14:15,3,2016-11-25 13:14:15
772,1640,1001,131,3,2016-11-25 16:09:09,3,2016-11-25 16:09:09
773,1640,401,630,3,2016-11-25 16:09:09,3,2016-11-25 16:09:09
774,1641,1001,131,3,2016-11-25 16:15:18,3,2016-11-25 16:15:18
775,1641,401,630,3,2016-11-25 16:15:18,3,2016-11-25 16:15:18
808,1716,301,531,3,2016-11-29 10:26:51,3,2016-11-29 10:26:51
809,1716,1001,1130,3,2016-11-29 10:26:51,3,2016-11-29 10:26:51
814,1877,101,1231,3,2016-11-29 10:36:04,3,2016-11-29 10:36:04
877,2094,701,931,3,2016-12-09 17:35:03,3,2016-12-09 17:35:03
882,1949,1201,331,3,2016-12-13 09:07:47,3,2016-12-13 09:07:47
883,282,1201,331,3,2016-12-13 09:08:02,3,2016-12-13 09:08:02
892,2104,1101,331,3,2016-12-13 09:27:40,3,2016-12-13 09:27:40
926,1948,1201,331,3,2016-12-20 12:16:38,3,2016-12-20 12:16:38
965,1930,1101,231,3,2016-12-26 09:58:53,3,2016-12-26 09:58:53
995,312,1130,228,3,2016-12-27 15:36:14,3,2016-12-27 15:36:14
1019,2155,101,1231,3,2017-01-10 14:32:25,3,2017-01-10 14:32:25
1020,2155,501,1031,3,2017-01-10 14:32:25,3,2017-01-10 14:32:25
1059,2111,101,1231,3,2017-01-13 13:34:28,3,2017-01-13 13:34:28
1061,2096,101,331,3,2017-01-13 13:35:10,3,2017-01-13 13:35:10
1083,1856,1101,131,3,2017-01-17 13:45:30,3,2017-01-17 13:45:30
1084,1856,401,531,3,2017-01-17 13:45:30,3,2017-01-17 13:45:30
1144,1960,401,1031,3,2017-01-19 16:12:43,3,2017-01-19 16:12:43
1161,1736,1101,231,3,2017-01-20 09:16:22,3,2017-01-20 09:16:22
1162,1839,1101,231,3,2017-01-20 09:16:41,3,2017-01-20 09:16:41
1185,239,1101,231,3,2017-01-23 15:56:31,3,2017-01-23 15:56:31
1186,239,401,531,3,2017-01-23 15:56:31,3,2017-01-23 15:56:31
1209,2287,1201,631,3,2017-01-24 16:06:13,3,2017-01-24 16:06:13
1339,1913,601,831,3,2017-02-07 09:43:56,3,2017-02-07 09:43:56
1359,1686,1101,231,3,2017-02-07 11:46:14,3,2017-02-07 11:46:14
1360,1686,401,531,3,2017-02-07 11:46:14,3,2017-02-07 11:46:14
1538,2288,101,331,3,2017-02-21 16:29:48,3,2017-02-21 16:29:48
1539,2097,101,331,3,2017-02-21 16:30:43,3,2017-02-21 16:30:43
1540,1743,101,331,3,2017-02-21 16:31:35,3,2017-02-21 16:31:35
1549,82,1201,431,3,2017-02-22 11:22:42,3,2017-02-22 11:22:42
1550,1916,1201,431,3,2017-02-22 11:23:14,3,2017-02-22 11:23:14
1557,1699,1115,331,3,2017-02-22 12:10:16,3,2017-02-22 12:10:16
1558,2176,1115,331,3,2017-02-22 12:10:32,3,2017-02-22 12:10:32
1560,1848,901,1131,3,2017-02-22 12:13:01,3,2017-02-22 12:13:01
1605,1731,1201,631,3,2017-03-02 12:14:24,3,2017-03-02 12:14:24
1609,1890,1201,631,3,2017-03-02 12:19:05,3,2017-03-02 12:19:05
1613,2385,1201,531,3,2017-03-03 16:37:38,3,2017-03-03 16:37:38
1629,2112,401,531,3,2017-03-08 08:59:06,3,2017-03-08 08:59:06
1641,1926,1201,231,3,2017-03-08 09:59:40,3,2017-03-08 09:59:40
1644,1881,1201,631,3,2017-03-08 10:03:53,3,2017-03-08 10:03:53
1647,2170,601,831,3,2017-03-08 10:26:23,3,2017-03-08 10:26:23
1649,1847,901,1131,3,2017-03-08 10:29:38,3,2017-03-08 10:29:38
1663,1853,1201,430,3,2017-03-09 15:47:56,3,2017-03-09 15:47:56
1664,1710,1201,430,3,2017-03-09 15:48:42,3,2017-03-09 15:48:42
1665,1786,1201,430,3,2017-03-09 15:49:34,3,2017-03-09 15:49:34
1672,1842,101,231,3,2017-03-09 16:24:38,3,2017-03-09 16:24:38
1714,1981,1101,231,3,2017-03-16 16:04:12,3,2017-03-16 16:04:12
1715,1894,315,531,3,2017-03-16 16:07:13,3,2017-03-16 16:07:13
1716,1888,101,1231,3,2017-03-16 16:08:02,3,2017-03-16 16:08:02
1717,1884,701,931,3,2017-03-16 16:08:27,3,2017-03-16 16:08:27
1718,1872,101,1231,3,2017-03-16 16:09:15,3,2017-03-16 16:09:15
1721,1749,1101,231,3,2017-03-16 16:10:33,3,2017-03-16 16:10:33
1723,1656,315,531,3,2017-03-16 16:11:19,3,2017-03-16 16:11:19
1725,317,101,1231,3,2017-03-16 16:13:06,3,2017-03-16 16:13:06
1738,1700,401,831,3,2017-03-21 12:16:44,3,2017-03-21 12:16:44
1739,1700,1101,1231,3,2017-03-21 12:16:44,3,2017-03-21 12:16:44
1847,2386,701,931,3,2017-03-28 12:10:30,3,2017-03-28 12:10:30
1852,2366,401,531,3,2017-03-28 12:12:50,3,2017-03-28 12:12:50
1854,2364,401,531,3,2017-03-28 12:13:40,3,2017-03-28 12:13:40
1856,2355,601,831,3,2017-03-28 12:17:14,3,2017-03-28 12:17:14
1860,2350,301,431,3,2017-03-28 12:19:42,3,2017-03-28 12:19:42
1862,2347,1101,228,3,2017-03-28 16:51:33,3,2017-03-28 16:51:33
1863,2327,1101,131,3,2017-03-28 16:52:11,3,2017-03-28 16:52:11
1864,2327,401,531,3,2017-03-28 16:52:11,3,2017-03-28 16:52:11
1867,2320,101,1231,3,2017-03-28 17:10:50,3,2017-03-28 17:10:50
1868,2318,301,431,3,2017-03-28 17:11:43,3,2017-03-28 17:11:43
1870,2307,1201,331,3,2017-03-28 18:24:32,3,2017-03-28 18:24:32
1877,2291,1101,228,3,2017-03-28 18:26:09,3,2017-03-28 18:26:09
1879,2339,1101,331,3,2017-03-28 18:27:09,3,2017-03-28 18:27:09
1880,2338,101,1231,3,2017-03-28 18:27:22,3,2017-03-28 18:27:22
1884,1906,315,531,3,2017-03-29 11:53:52,3,2017-03-29 11:53:52
1887,1798,1101,231,3,2017-03-29 11:55:27,3,2017-03-29 11:55:27
1888,1797,315,531,3,2017-03-29 11:55:50,3,2017-03-29 11:55:50
2037,2435,401,630,9,2017-04-21 13:51:56,9,2017-04-21 13:51:56
2038,2435,1001,1130,9,2017-04-21 13:51:56,9,2017-04-21 13:51:56
2041,2432,101,1231,9,2017-04-21 13:52:39,9,2017-04-21 13:52:39
2046,2424,401,531,9,2017-04-21 13:54:15,9,2017-04-21 13:54:15
2047,2424,1001,1130,9,2017-04-21 13:54:15,9,2017-04-21 13:54:15
2048,2424,601,930,9,2017-04-21 13:54:15,9,2017-04-21 13:54:15
2053,2380,601,831,9,2017-04-28 15:04:41,9,2017-04-28 15:04:41
2055,2444,101,1231,9,2017-04-28 15:05:48,9,2017-04-28 15:05:48
2056,2445,1101,231,9,2017-04-28 15:08:49,9,2017-04-28 15:08:49
2057,2445,401,531,9,2017-04-28 15:08:49,9,2017-04-28 15:08:49
2059,2447,315,531,9,2017-04-28 15:09:18,9,2017-04-28 15:09:18
2066,2471,401,531,9,2017-04-28 15:11:39,9,2017-04-28 15:11:39
2069,2478,1201,431,9,2017-04-28 15:13:09,9,2017-04-28 15:13:09
2074,2487,301,531,9,2017-04-28 15:15:39,9,2017-04-28 15:15:39
2077,2492,101,1231,9,2017-04-28 15:16:50,9,2017-04-28 15:16:50
2079,2499,1201,228,9,2017-04-28 15:20:49,9,2017-04-28 15:20:49
2082,2504,701,1231,9,2017-04-28 15:22:03,9,2017-04-28 15:22:03
2085,2506,501,631,9,2017-04-28 15:22:30,9,2017-04-28 15:22:30
2086,2506,1001,1131,9,2017-04-28 15:22:30,9,2017-04-28 15:22:30
2101,2526,401,531,9,2017-05-08 11:03:09,9,2017-05-08 11:03:09
2102,2526,1001,1130,9,2017-05-08 11:03:09,9,2017-05-08 11:03:09
2103,2526,601,930,9,2017-05-08 11:03:09,9,2017-05-08 11:03:09
2111,2530,601,931,9,2017-05-08 13:40:29,9,2017-05-08 13:40:29
2145,2532,601,831,5,2017-05-09 10:43:13,5,2017-05-09 10:43:13
2146,2533,601,931,5,2017-05-09 10:53:39,5,2017-05-09 10:53:39
2147,2528,801,1130,5,2017-05-09 11:44:38,5,2017-05-09 11:44:38
2149,2305,1101,331,9,2017-05-17 11:25:20,9,2017-05-17 11:25:20
2153,2464,101,1231,9,2017-05-17 11:36:54,9,2017-05-17 11:36:54
2198,2353,1101,231,9,2017-05-18 14:31:53,9,2017-05-18 14:31:53
2201,2558,601,831,9,2017-05-18 14:45:49,9,2017-05-18 14:45:49
2203,1841,1101,231,9,2017-05-18 14:52:34,9,2017-05-18 14:52:34
2205,2556,1101,231,9,2017-05-18 14:54:33,9,2017-05-18 14:54:33
2208,2549,601,831,9,2017-05-18 16:07:21,9,2017-05-18 16:07:21
2211,2547,601,930,9,2017-05-18 16:15:53,9,2017-05-18 16:15:53
2220,2442,601,930,9,2017-05-19 16:37:56,9,2017-05-19 16:37:56
2223,1937,601,930,9,2017-05-19 16:42:59,9,2017-05-19 16:42:59
2226,1867,601,931,9,2017-05-19 16:45:30,9,2017-05-19 16:45:30
2228,1825,601,931,9,2017-05-19 16:47:09,9,2017-05-19 16:47:09
2230,1810,601,930,9,2017-05-19 16:48:37,9,2017-05-19 16:48:37
2241,19,601,930,9,2017-05-22 13:56:12,9,2017-05-22 13:56:12
2248,1852,701,931,9,2017-05-22 14:14:58,9,2017-05-22 14:14:58
2252,1879,601,831,9,2017-05-22 15:56:16,9,2017-05-22 15:56:16
2255,2571,401,630,9,2017-05-24 15:58:40,9,2017-05-24 15:58:40
2256,2571,1001,1130,9,2017-05-24 15:58:40,9,2017-05-24 15:58:40
2258,2574,401,631,9,2017-05-24 16:55:42,9,2017-05-24 16:55:42
2260,2580,1101,228,9,2017-05-25 15:39:25,9,2017-05-25 15:39:25
2264,2579,101,1231,9,2017-05-26 09:34:50,9,2017-05-26 09:34:50
2271,2548,701,931,5,2017-05-26 14:57:02,5,2017-05-26 14:57:02
2274,2554,1101,231,5,2017-05-26 15:18:36,5,2017-05-26 15:18:36
2275,2554,401,531,5,2017-05-26 15:18:36,5,2017-05-26 15:18:36
2276,2550,601,1031,5,2017-05-26 15:31:41,5,2017-05-26 15:31:41
2277,2552,901,1130,5,2017-05-26 15:34:24,5,2017-05-26 15:34:24
2278,2555,1101,231,5,2017-05-26 15:39:30,5,2017-05-26 15:39:30
2279,2555,401,531,5,2017-05-26 15:39:30,5,2017-05-26 15:39:30
2280,2557,701,931,5,2017-05-26 15:44:57,5,2017-05-26 15:44:57
2282,2592,601,1031,5,2017-05-28 10:46:44,5,2017-05-28 10:46:44
2291,2594,601,831,5,2017-05-28 19:16:35,5,2017-05-28 19:16:35
2295,2597,215,515,9,2017-05-29 09:54:59,9,2017-05-29 09:54:59
2296,2597,901,1031,9,2017-05-29 09:54:59,9,2017-05-29 09:54:59
2312,2545,701,1231,9,2017-05-31 09:03:03,9,2017-05-31 09:03:03
2313,2335,701,1231,9,2017-05-31 09:03:48,9,2017-05-31 09:03:48
2316,2105,701,1231,9,2017-05-31 09:05:01,9,2017-05-31 09:05:01
2323,2595,101,1231,9,2017-05-31 09:10:41,9,2017-05-31 09:10:41
2324,2585,1001,1231,9,2017-05-31 09:13:04,9,2017-05-31 09:13:04
2325,2584,101,1231,9,2017-05-31 09:14:05,9,2017-05-31 09:14:05
2326,2583,101,1231,9,2017-05-31 09:14:46,9,2017-05-31 09:14:46
2327,2465,1201,631,9,2017-05-31 09:25:38,9,2017-05-31 09:25:38
2329,2290,101,1231,9,2017-05-31 09:27:30,9,2017-05-31 09:27:30
2334,2611,101,1231,9,2017-05-31 13:20:01,9,2017-05-31 13:20:01
2335,2573,1101,331,9,2017-05-31 13:30:54,9,2017-05-31 13:30:54
2337,2619,1115,315,9,2017-05-31 14:54:46,9,2017-05-31 14:54:46
2338,2621,315,531,9,2017-05-31 15:20:28,9,2017-05-31 15:20:28
2344,184,401,630,9,2017-06-01 10:42:31,9,2017-06-01 10:42:31
2345,184,1001,1130,9,2017-06-01 10:42:31,9,2017-06-01 10:42:31
2351,2446,1001,630,9,2017-06-01 13:10:13,9,2017-06-01 13:10:13
2352,2479,901,1130,9,2017-06-01 13:10:51,9,2017-06-01 13:10:51
2386,1666,601,831,9,2017-06-01 14:03:50,9,2017-06-01 14:03:50
2387,1668,401,531,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34
2394,1747,901,1131,9,2017-06-01 14:14:46,9,2017-06-01 14:14:46
2395,1751,701,831,9,2017-06-01 14:15:17,9,2017-06-01 14:15:17
2398,1791,901,1131,9,2017-06-01 14:29:50,9,2017-06-01 14:29:50
2402,1808,215,515,9,2017-06-01 14:33:41,9,2017-06-01 14:33:41
2403,1808,901,1031,9,2017-06-01 14:33:41,9,2017-06-01 14:33:41
2404,1812,601,831,9,2017-06-01 14:34:19,9,2017-06-01 14:34:19
2406,1864,601,831,9,2017-06-01 14:37:52,9,2017-06-01 14:37:52
2407,1893,215,515,9,2017-06-01 14:52:32,9,2017-06-01 14:52:32
2408,1893,901,1031,9,2017-06-01 14:52:32,9,2017-06-01 14:52:32
2409,1900,901,1130,9,2017-06-01 14:53:57,9,2017-06-01 14:53:57
2410,1905,901,1131,9,2017-06-01 14:57:02,9,2017-06-01 14:57:02
2412,1925,1201,231,9,2017-06-01 14:59:17,9,2017-06-01 14:59:17
2413,1928,601,931,9,2017-06-01 15:00:38,9,2017-06-01 15:00:38
2415,1938,1101,228,9,2017-06-01 15:02:50,9,2017-06-01 15:02:50
2418,1958,1101,331,9,2017-06-01 15:10:32,9,2017-06-01 15:10:32
2419,1958,501,931,9,2017-06-01 15:10:32,9,2017-06-01 15:10:32
2420,1982,1201,131,9,2017-06-01 15:36:32,9,2017-06-01 15:36:32
2421,1987,215,515,9,2017-06-01 15:38:32,9,2017-06-01 15:38:32
2422,1987,901,1031,9,2017-06-01 15:38:32,9,2017-06-01 15:38:32
2440,2134,401,531,9,2017-06-01 16:05:08,9,2017-06-01 16:05:08
2443,2211,901,1131,9,2017-06-01 16:10:28,9,2017-06-01 16:10:28
2454,2282,1015,131,9,2017-06-01 16:26:39,9,2017-06-01 16:26:39
2455,2282,401,630,9,2017-06-01 16:26:39,9,2017-06-01 16:26:39
2461,2294,1101,331,9,2017-06-01 16:31:19,9,2017-06-01 16:31:19
2462,2294,501,931,9,2017-06-01 16:31:19,9,2017-06-01 16:31:19
2463,2295,901,1131,9,2017-06-01 16:31:53,9,2017-06-01 16:31:53
2464,2306,1201,228,9,2017-06-01 16:32:21,9,2017-06-01 16:32:21
2465,2314,1101,331,9,2017-06-01 16:33:12,9,2017-06-01 16:33:12
2466,2324,101,331,9,2017-06-01 16:34:26,9,2017-06-01 16:34:26
2468,2351,901,1131,9,2017-06-01 16:36:17,9,2017-06-01 16:36:17
2469,2354,101,1231,9,2017-06-01 16:36:40,9,2017-06-01 16:36:40
2470,2365,701,931,9,2017-06-01 16:37:52,9,2017-06-01 16:37:52
2472,2370,701,931,9,2017-06-01 16:40:05,9,2017-06-01 16:40:05
2476,2381,301,531,9,2017-06-01 16:42:55,9,2017-06-01 16:42:55
2477,2389,1115,331,9,2017-06-01 16:44:30,9,2017-06-01 16:44:30
2478,2393,1201,631,9,2017-06-01 16:44:58,9,2017-06-01 16:44:58
2479,2401,901,1131,9,2017-06-01 16:46:18,9,2017-06-01 16:46:18
2483,2412,401,631,9,2017-06-01 16:47:57,9,2017-06-01 16:47:57
2484,2416,601,931,9,2017-06-01 16:49:49,9,2017-06-01 16:49:49
2485,2418,1201,228,9,2017-06-01 16:50:20,9,2017-06-01 16:50:20
2486,2419,101,231,9,2017-06-01 16:50:46,9,2017-06-01 16:50:46
2491,2430,501,631,9,2017-06-01 16:53:58,9,2017-06-01 16:53:58
2492,2430,901,1031,9,2017-06-01 16:53:58,9,2017-06-01 16:53:58
2493,2431,601,931,9,2017-06-01 16:54:24,9,2017-06-01 16:54:24
2494,2433,1201,430,9,2017-06-01 16:54:51,9,2017-06-01 16:54:51
2495,2434,901,1130,9,2017-06-01 16:55:33,9,2017-06-01 16:55:33
2499,2456,401,531,9,2017-06-01 16:58:06,9,2017-06-01 16:58:06
2501,2463,101,1231,9,2017-06-01 16:59:03,9,2017-06-01 16:59:03
2504,2505,1101,231,9,2017-06-02 09:08:33,9,2017-06-02 09:08:33
2505,2505,401,531,9,2017-06-02 09:08:33,9,2017-06-02 09:08:33
2506,2503,1001,1231,9,2017-06-02 09:09:15,9,2017-06-02 09:09:15
2507,2502,401,531,9,2017-06-02 09:09:57,9,2017-06-02 09:09:57
2508,2491,901,1130,9,2017-06-02 09:13:25,9,2017-06-02 09:13:25
2509,2482,101,1231,9,2017-06-02 09:15:33,9,2017-06-02 09:15:33
2510,2481,601,1031,9,2017-06-02 09:16:02,9,2017-06-02 09:16:02
2511,2473,901,1131,9,2017-06-02 09:17:51,9,2017-06-02 09:17:51
2512,2086,101,1231,9,2017-06-02 09:22:22,9,2017-06-02 09:22:22
2526,1651,1101,231,9,2017-06-02 10:51:25,9,2017-06-02 10:51:25
2531,203,301,531,9,2017-06-02 11:02:01,9,2017-06-02 11:02:01
2534,202,301,531,9,2017-06-02 11:12:23,9,2017-06-02 11:12:23
2536,201,301,531,9,2017-06-02 11:13:33,9,2017-06-02 11:13:33
2550,1886,601,831,9,2017-06-02 11:58:52,9,2017-06-02 11:58:52
2571,2135,401,531,9,2017-06-02 14:24:25,9,2017-06-02 14:24:25
2572,2368,401,531,9,2017-06-02 14:24:29,9,2017-06-02 14:24:29
2573,1687,1101,331,9,2017-06-02 14:42:13,9,2017-06-02 14:42:13
2575,2091,1101,331,9,2017-06-02 14:44:10,9,2017-06-02 14:44:10
2580,1844,301,531,9,2017-06-02 15:48:51,9,2017-06-02 15:48:51
2582,2628,601,831,9,2017-06-02 15:54:40,9,2017-06-02 15:54:40
2584,2629,601,831,9,2017-06-02 15:59:01,9,2017-06-02 15:59:01
2586,1817,601,831,9,2017-06-02 16:01:35,9,2017-06-02 16:01:35
2587,2417,601,831,9,2017-06-02 16:02:00,9,2017-06-02 16:02:00
2588,2626,1115,315,9,2017-06-02 16:54:31,9,2017-06-02 16:54:31
2590,2624,301,531,9,2017-06-02 16:55:12,9,2017-06-02 16:55:12
2593,2609,701,1231,9,2017-06-02 16:58:09,9,2017-06-02 16:58:09
2594,2608,601,831,9,2017-06-02 16:58:35,9,2017-06-02 16:58:35
2602,2596,901,1130,9,2017-06-13 09:43:42,9,2017-06-13 09:43:42
2603,2467,501,731,9,2017-06-13 10:01:45,9,2017-06-13 10:01:45
2610,2593,801,1231,9,2017-06-13 15:35:44,9,2017-06-13 15:35:44
2612,2645,801,1231,9,2017-06-13 15:47:23,9,2017-06-13 15:47:23
2613,2641,601,831,9,2017-06-13 16:38:06,9,2017-06-13 16:38:06
2614,2643,601,831,9,2017-06-13 16:38:53,9,2017-06-13 16:38:53
2615,2524,1101,231,9,2017-06-13 16:39:18,9,2017-06-13 16:39:18
2616,2524,401,531,9,2017-06-13 16:39:19,9,2017-06-13 16:39:19
2617,2644,701,831,9,2017-06-13 16:40:03,9,2017-06-13 16:40:03
2620,2474,701,1231,9,2017-06-13 17:03:54,9,2017-06-13 17:03:54
2628,2426,101,1231,9,2017-06-15 13:22:56,9,2017-06-15 13:22:56
2635,2649,901,1130,9,2017-06-19 09:33:59,9,2017-06-19 09:33:59
2639,364,101,1231,9,2017-06-20 14:59:57,9,2017-06-20 14:59:57
2640,2655,101,1231,9,2017-06-20 15:01:40,9,2017-06-20 15:01:40
2646,1768,401,531,9,2017-06-22 11:46:33,9,2017-06-22 11:46:33
2650,2666,401,631,9,2017-06-23 09:53:44,9,2017-06-23 09:53:44
2652,2187,701,931,5,2017-06-26 21:06:36,5,2017-06-26 21:06:36
2665,2676,101,1231,9,2017-06-29 16:38:37,9,2017-06-29 16:38:37
2668,2616,401,630,9,2017-06-29 16:47:52,9,2017-06-29 16:47:52
2669,2616,1001,1130,9,2017-06-29 16:47:52,9,2017-06-29 16:47:52
2670,2675,215,515,9,2017-06-29 16:48:21,9,2017-06-29 16:48:21
2671,2675,901,1031,9,2017-06-29 16:48:21,9,2017-06-29 16:48:21
2674,2654,1115,531,9,2017-06-30 10:04:53,9,2017-06-30 10:04:53
2688,2681,101,1231,11,2017-07-03 16:30:05,11,2017-07-03 16:30:05
2693,2625,1201,231,11,2017-07-05 10:47:51,11,2017-07-05 10:47:51
2696,2687,1101,231,11,2017-07-05 12:01:14,11,2017-07-05 12:01:14
2697,2348,1101,231,5,2017-07-05 18:10:51,5,2017-07-05 18:10:51
2699,2677,101,1231,11,2017-07-06 09:12:03,11,2017-07-06 09:12:03
2701,2686,601,831,11,2017-07-06 09:15:24,11,2017-07-06 09:15:24
2712,2714,701,931,11,2017-07-18 11:20:30,11,2017-07-18 11:20:30
2722,2718,601,1031,5,2017-07-20 10:42:23,5,2017-07-20 10:42:23
2723,2725,315,531,5,2017-07-20 16:27:22,5,2017-07-20 16:27:22
2724,2725,915,1130,5,2017-07-20 16:27:22,5,2017-07-20 16:27:22
2730,2735,501,931,5,2017-07-24 19:21:04,5,2017-07-24 19:21:04
2734,2716,315,715,5,2017-07-26 08:46:24,5,2017-07-26 08:46:24
2740,2748,701,931,11,2017-07-28 15:09:24,11,2017-07-28 15:09:24
2743,2751,601,930,5,2017-07-28 16:53:56,5,2017-07-28 16:53:56
2745,2493,1101,228,11,2017-07-31 11:47:58,11,2017-07-31 11:47:58
2752,2759,501,631,5,2017-07-31 18:30:32,5,2017-07-31 18:30:32
2753,2759,1001,1131,5,2017-07-31 18:30:32,5,2017-07-31 18:30:32
2754,2760,601,831,5,2017-07-31 18:33:59,5,2017-07-31 18:33:59
2760,2775,701,931,5,2017-08-03 17:00:55,5,2017-08-03 17:00:55
2761,2776,1101,231,5,2017-08-03 17:09:30,5,2017-08-03 17:09:30
