one_menu_id,menu_composed_of_recipe_ids,created_id,created_at,updated_id,updated_at
21586,"129,14,13,12,11",2,2017-07-07 13:34:24.81,2,2017-07-07 13:34:24.81
21587,"2042,1746,334",2,2017-07-07 13:34:25.113,2,2017-07-07 13:34:25.113
21588,"2188,1989,1980,1682,298",2,2017-07-07 13:34:52.137,2,2017-07-07 13:34:52.137
21589,"1647,315,219,185",2,2017-07-07 13:36:14.797,2,2017-07-07 13:36:14.797
21590,"86,11,7,6,4",2,2017-07-07 13:36:15.153,2,2017-07-07 13:36:15.153
21591,"2121,2117",2,2017-07-07 13:36:55.24,2,2017-07-07 13:36:55.24
21592,"2269,1803,159,158,157",2,2017-07-07 13:41:55.863,2,2017-07-07 13:41:55.863
21593,"1655,332,109,108,38",2,2017-07-07 13:41:56.167,2,2017-07-07 13:41:56.167
21594,"2270,1803,159,158,157",2,2017-07-07 13:42:24.793,2,2017-07-07 13:42:24.793
21595,"1655,332,108,38",2,2017-07-07 13:42:24.98,2,2017-07-07 13:42:24.98
21596,"1803,159,158,157",2,2017-07-07 13:42:39.92,2,2017-07-07 13:42:39.92
21597,"2152,1765,1746",2,2017-07-07 13:43:19.3,2,2017-07-07 13:43:19.3
21598,"1803,1746,159,158,157",2,2017-07-07 13:43:40.077,2,2017-07-07 13:43:40.077
21599,"2331,2330,2329,1684,1673",2,2017-07-07 13:44:32.117,2,2017-07-07 13:44:32.117
21600,"2331,2330,2329",2,2017-07-07 13:44:48.77,2,2017-07-07 13:44:48.77
21601,"2331,2330,2329,1807",2,2017-07-07 13:49:49.807,2,2017-07-07 13:49:49.807
21602,"2404,2010",2,2017-07-07 13:51:39.79,2,2017-07-07 13:51:39.79
21603,"1984,1783,1782,1781,1773",2,2017-07-07 13:51:40.103,2,2017-07-07 13:51:40.103
21604,"1764,1719,350,89,46",2,2017-07-07 13:51:40.403,2,2017-07-07 13:51:40.403
21605,"1781,1764,350,89,46",2,2017-07-07 13:52:48.653,2,2017-07-07 13:52:48.653
21606,"2407,246",2,2017-07-07 13:54:48.47,2,2017-07-07 13:54:48.47
21607,"1728,256",2,2017-07-07 13:54:48.627,2,2017-07-07 13:54:48.627
21608,"2377,148",2,2017-07-07 13:54:48.767,2,2017-07-07 13:54:48.767
21609,"2129,2038",2,2017-07-07 13:54:49.007,2,2017-07-07 13:54:49.007
21610,"2410,231",2,2017-07-07 13:54:49.427,2,2017-07-07 13:54:49.427
21611,"2404,2010,360",2,2017-07-07 13:54:51.323,2,2017-07-07 13:54:51.323
21612,"2377,355,130",2,2017-07-07 13:55:16.487,2,2017-07-07 13:55:16.487
21613,"2669,2407,2269,2137",2,2017-07-07 13:56:59.66,2,2017-07-07 13:56:59.66
21614,"2128,2049,2003,367,325",2,2017-07-07 13:56:59.913,2,2017-07-07 13:56:59.913
21615,"320,314,71,10,9",2,2017-07-07 13:57:00.12,2,2017-07-07 13:57:00.12
21616,"2669,2407,2137",2,2017-07-07 13:57:16.76,2,2017-07-07 13:57:16.76
21617,"246,139",2,2017-07-07 14:00:12.233,2,2017-07-07 14:00:12.233
21618,"2407,2137",2,2017-07-07 14:03:58.973,2,2017-07-07 14:03:58.973
21619,"2128,2003,367,325",2,2017-07-07 14:05:26.497,2,2017-07-07 14:05:26.497
21620,"2407,2137,320,314,71",2,2017-07-07 14:05:26.647,2,2017-07-07 14:05:26.647
21621,"2407,333",2,2017-07-07 14:06:55.707,2,2017-07-07 14:06:55.707
21622,"2038,222",2,2017-07-07 14:06:56.14,2,2017-07-07 14:06:56.14
21623,"1764,46",2,2017-07-07 14:07:28.9,2,2017-07-07 14:07:28.9
21624,"331,231",2,2017-07-07 14:08:47.413,2,2017-07-07 14:08:47.413
21625,"1807,1655,332,108,38",2,2017-07-07 14:11:12.88,2,2017-07-07 14:11:12.88
21626,"1989,1980,1746,1682,298",2,2017-07-07 14:14:54.747,2,2017-07-07 14:14:54.747
21627,"2672,2259,1647,1645,332",2,2017-07-07 14:16:30.153,2,2017-07-07 14:16:30.153
21628,"107,106,105",2,2017-07-07 14:16:30.293,2,2017-07-07 14:16:30.293
21629,"2126,1933,1645,298,28",2,2017-07-07 14:19:55.107,2,2017-07-07 14:19:55.107
21630,"2122,2023,219,33,26",2,2017-07-07 14:19:55.307,2,2017-07-07 14:19:55.307
21631,"2083,2054,2016",2,2017-07-07 14:22:03.633,2,2017-07-07 14:22:03.633
21632,"1729,1659,1658,367,304",2,2017-07-07 14:25:31.727,2,2017-07-07 14:25:31.727
21633,"1733,348,337,333,323",2,2017-07-07 14:25:31.94,2,2017-07-07 14:25:31.94
21634,"349,188,37,36",2,2017-07-07 14:28:22.967,2,2017-07-07 14:28:22.967
21635,"186,34",2,2017-07-07 14:28:23.163,2,2017-07-07 14:28:23.163
21636,"2151,223,113,104,71",2,2017-07-07 14:30:39.787,2,2017-07-07 14:30:39.787
21637,"2030,2015,1995,1785",2,2017-07-07 14:32:13.757,2,2017-07-07 14:32:13.757
21638,"2410,1776,209",2,2017-07-07 14:38:24.707,2,2017-07-07 14:38:24.707
21639,"1807,1655,332,108",2,2017-07-07 15:04:31.423,2,2017-07-07 15:04:31.423
21640,"2128,2003,367,325,46",2,2017-07-07 15:18:47.013,2,2017-07-07 15:18:47.013
21641,"2407,2137,1764,320,314",2,2017-07-07 15:18:47.25,2,2017-07-07 15:18:47.25
21642,"323,173",2,2017-07-07 15:21:48.13,2,2017-07-07 15:21:48.13
21643,"2138,179",2,2017-07-07 15:30:24.75,2,2017-07-07 15:30:24.75
21644,"2151,113,104,71",2,2017-07-07 15:37:01.097,2,2017-07-07 15:37:01.097
21645,"222,135,116,114",2,2017-07-07 15:37:01.443,2,2017-07-07 15:37:01.443
21646,"2151,113,104",2,2017-07-07 15:38:56.493,2,2017-07-07 15:38:56.493
21647,"2693,2694",11,2017-07-07 15:45:35,11,2017-07-07 15:45:35
21648,"2695,18",11,2017-07-07 15:45:36,11,2017-07-07 15:45:36
21649,"2258,2697",11,2017-07-07 15:45:36,11,2017-07-07 15:45:36
21650,"53,2696",11,2017-07-07 15:45:36,11,2017-07-07 15:45:36
21651,"2151,221,113,104",2,2017-07-07 15:46:53.65,2,2017-07-07 15:46:53.65
21652,"2151,221,135,114,104",2,2017-07-07 15:48:02.663,2,2017-07-07 15:48:02.663
21653,"222,116,113",2,2017-07-07 15:48:02.85,2,2017-07-07 15:48:02.85
21654,"273,235,233,232",2,2017-07-07 15:49:16.687,2,2017-07-07 15:49:16.687
21655,"319,307,298,276",2,2017-07-07 15:49:17.05,2,2017-07-07 15:49:17.05
21656,"230,228,227",2,2017-07-07 15:50:15.077,2,2017-07-07 15:50:15.077
21657,"231,226,222,116,113",2,2017-07-07 15:51:02.023,2,2017-07-07 15:51:02.023
21658,"351,343,339,337",2,2017-07-07 15:59:27.937,2,2017-07-07 15:59:27.937
21659,"2030,1785",2,2017-07-07 15:59:28.313,2,2017-07-07 15:59:28.313
21660,"2410,246",2,2017-07-07 16:04:51.943,2,2017-07-07 16:04:51.943
21661,"351,298,276,233,104",2,2017-07-07 16:08:40.38,2,2017-07-07 16:08:40.38
21662,"339,113",2,2017-07-07 16:08:40.62,2,2017-07-07 16:08:40.62
21663,"231,226,222,116",2,2017-07-07 16:08:40.713,2,2017-07-07 16:08:40.713
21664,"351,343,337,104",2,2017-07-07 16:08:48.857,2,2017-07-07 16:08:48.857
21665,"2151,273,235,232,221",2,2017-07-07 16:08:50.7,2,2017-07-07 16:08:50.7
21666,"319,307,135,114",2,2017-07-07 16:08:50.96,2,2017-07-07 16:08:50.96
21667,"2030,1785,230,228,227",2,2017-07-07 16:09:22.543,2,2017-07-07 16:09:22.543
21668,"339,116,113",2,2017-07-07 16:10:17.853,2,2017-07-07 16:10:17.853
21669,"231,226,222",2,2017-07-07 16:10:17.993,2,2017-07-07 16:10:17.993
21670,"343,337",2,2017-07-07 16:10:44.743,2,2017-07-07 16:10:44.743
21671,"2120,2115,1728,1662,343",2,2017-07-07 16:11:51.9,2,2017-07-07 16:11:51.9
21672,"357,339,116,113",2,2017-07-07 16:11:54.933,2,2017-07-07 16:11:54.933
21673,"2151,2030",2,2017-07-07 16:13:48.243,2,2017-07-07 16:13:48.243
21674,"222,221,215,212,145",2,2017-07-07 16:21:58.163,2,2017-07-07 16:21:58.163
21675,"223,222,221,215,212",2,2017-07-07 16:23:49.63,2,2017-07-07 16:23:49.63
21676,"2128,367,46",2,2017-07-07 16:24:35.197,2,2017-07-07 16:24:35.197
21677,"2015,126",2,2017-07-07 17:21:51.517,2,2017-07-07 17:21:51.517
21678,"114,113,112,104,97",2,2017-07-07 17:25:54.3,2,2017-07-07 17:25:54.3
21679,"104,97",2,2017-07-07 17:26:46.177,2,2017-07-07 17:26:46.177
21680,"2128,367,325,46",2,2017-07-07 17:27:26.543,2,2017-07-07 17:27:26.543
21681,"2410,1704,283",2,2017-07-07 17:35:50.263,2,2017-07-07 17:35:50.263
21682,"2377,316,50",2,2017-07-07 18:41:28.953,2,2017-07-07 18:41:28.953
21683,"2015,66",2,2017-07-07 18:41:29.217,2,2017-07-07 18:41:29.217
21684,"2410,2044,283",2,2017-07-07 18:41:29.51,2,2017-07-07 18:41:29.51
21685,"2027,95,56",2,2017-07-07 19:31:15.99,2,2017-07-07 19:31:15.99
21686,"2646,128,23",2,2017-07-07 19:52:09.273,2,2017-07-07 19:52:09.273
21687,"2189,130",2,2017-07-07 19:52:09.5,2,2017-07-07 19:52:09.5
21688,"2015,74",2,2017-07-07 19:52:09.81,2,2017-07-07 19:52:09.81
21689,"56,50",2,2017-07-07 20:21:43,2,2017-07-07 20:21:43
21690,"328,170",2,2017-07-07 21:10:20.99,2,2017-07-07 21:10:20.99
21691,"2377,1662,130",2,2017-07-07 21:20:52.843,2,2017-07-07 21:20:52.843
21692,"283,119,56",2,2017-07-07 21:20:53.113,2,2017-07-07 21:20:53.113
21693,"2034,171,32",2,2017-07-07 21:54:42.067,2,2017-07-07 21:54:42.067
21694,"2015,1641,165",2,2017-07-07 21:54:42.607,2,2017-07-07 21:54:42.607
21695,"171,32",2,2017-07-07 22:49:52.437,2,2017-07-07 22:49:52.437
21696,"2047,2007",2,2017-07-07 22:49:52.667,2,2017-07-07 22:49:52.667
21697,"171,119",2,2017-07-07 23:00:00.517,2,2017-07-07 23:00:00.517
21698,"2047,348,58",2,2017-07-07 23:00:00.747,2,2017-07-07 23:00:00.747
21699,"2058,130,89",2,2017-07-07 23:00:01.05,2,2017-07-07 23:00:01.05
21700,"2115,1641",2,2017-07-07 23:00:01.3,2,2017-07-07 23:00:01.3
21701,"2410,2033,283",2,2017-07-07 23:00:01.547,2,2017-07-07 23:00:01.547
21702,"197,154,12,1",2,2017-07-08 01:16:42.793,2,2017-07-08 01:16:42.793
21703,"2377,130,52,50",2,2017-07-08 01:16:43.02,2,2017-07-08 01:16:43.02
21704,"2007,348,298",2,2017-07-08 01:16:43.223,2,2017-07-08 01:16:43.223
21705,"2015,2012,333",2,2017-07-08 01:16:43.447,2,2017-07-08 01:16:43.447
21706,"283,145,133",2,2017-07-08 01:16:43.693,2,2017-07-08 01:16:43.693
21707,"171,166,143,68",2,2017-07-08 01:16:44.003,2,2017-07-08 01:16:44.003
21708,"2646,2118",2,2017-07-08 07:04:00.103,2,2017-07-08 07:04:00.103
21709,"1658,348,234",2,2017-07-08 07:04:00.32,2,2017-07-08 07:04:00.32
21710,"1662,155",2,2017-07-08 07:04:00.757,2,2017-07-08 07:04:00.757
21711,"1733,32",2,2017-07-08 07:40:29.93,2,2017-07-08 07:40:29.93
21712,"2047,2007,237",2,2017-07-08 09:12:39.053,2,2017-07-08 09:12:39.053
21713,"2272,1701,342",2,2017-07-08 09:16:07.803,2,2017-07-08 09:16:07.803
21714,"2003,151",2,2017-07-08 09:16:07.997,2,2017-07-08 09:16:07.997
21715,"173,51",2,2017-07-08 09:16:08.193,2,2017-07-08 09:16:08.193
21716,"2013,2004,1732",2,2017-07-08 09:30:01.287,2,2017-07-08 09:30:01.287
21717,"2377,214,174",2,2017-07-08 09:30:01.5,2,2017-07-08 09:30:01.5
21718,"2015,2",2,2017-07-08 10:54:32.983,2,2017-07-08 10:54:32.983
21719,"2007,348,180",2,2017-07-08 11:18:31.927,2,2017-07-08 11:18:31.927
21720,"2377,50,20",2,2017-07-08 11:18:32.113,2,2017-07-08 11:18:32.113
21721,"130,50",2,2017-07-08 12:28:02.867,2,2017-07-08 12:28:02.867
21722,"171,95",2,2017-07-08 12:39:55.9,2,2017-07-08 12:39:55.9
21723,"2410,283,66",2,2017-07-08 12:39:56.443,2,2017-07-08 12:39:56.443
21724,"2023,246",2,2017-07-08 12:46:03.233,2,2017-07-08 12:46:03.233
21725,"2377,50",2,2017-07-08 12:46:03.453,2,2017-07-08 12:46:03.453
21726,"219,118",2,2017-07-08 14:01:31.233,2,2017-07-08 14:01:31.233
21727,"137,136,77",2,2017-07-08 14:01:31.453,2,2017-07-08 14:01:31.453
21728,"331,287,221",2,2017-07-08 14:01:31.887,2,2017-07-08 14:01:31.887
21729,"2454,1662",2,2017-07-08 15:12:04.65,2,2017-07-08 15:12:04.65
21730,"2034,171,47",2,2017-07-08 17:08:34.787,2,2017-07-08 17:08:34.787
21731,"155,130,50",2,2017-07-08 17:08:35.22,2,2017-07-08 17:08:35.22
21732,"130,113",2,2017-07-08 17:42:28.86,2,2017-07-08 17:42:28.86
21733,"1733,283",2,2017-07-08 17:42:29.073,2,2017-07-08 17:42:29.073
21734,"1992,365",2,2017-07-08 17:42:29.357,2,2017-07-08 17:42:29.357
21735,"2377,1645,23",2,2017-07-08 18:29:34.397,2,2017-07-08 18:29:34.397
21736,"2004,316,134",2,2017-07-08 18:29:34.723,2,2017-07-08 18:29:34.723
21737,"50,23",2,2017-07-08 19:09:46.027,2,2017-07-08 19:09:46.027
21738,"2015,279",2,2017-07-08 19:32:01.54,2,2017-07-08 19:32:01.54
21739,"2047,348,299",2,2017-07-08 22:21:36.07,2,2017-07-08 22:21:36.07
21740,"2377,218",2,2017-07-08 22:21:36.29,2,2017-07-08 22:21:36.29
21741,"172,149",2,2017-07-08 22:21:36.433,2,2017-07-08 22:21:36.433
21742,"283,272",2,2017-07-08 22:21:36.673,2,2017-07-08 22:21:36.673
21743,"2034,212",2,2017-07-09 00:12:31.7,2,2017-07-09 00:12:31.7
21744,"259,119,23",2,2017-07-09 00:12:31.923,2,2017-07-09 00:12:31.923
21745,"1641,357",2,2017-07-09 00:12:32.103,2,2017-07-09 00:12:32.103
21746,"2410,243,56",2,2017-07-09 02:01:48.863,2,2017-07-09 02:01:48.863
21747,"2410,2015,2004",2,2017-07-09 02:06:51.607,2,2017-07-09 02:06:51.607
21748,"2410,2015,56",2,2017-07-09 02:09:19.23,2,2017-07-09 02:09:19.23
21749,"2007,348,60",2,2017-07-09 02:11:10.037,2,2017-07-09 02:11:10.037
21750,"2007,171,60",2,2017-07-09 02:12:21.233,2,2017-07-09 02:12:21.233
21751,"2047,2007,79",2,2017-07-09 08:47:29.16,2,2017-07-09 08:47:29.16
21752,"2015,1986,351,183,115",2,2017-07-09 08:47:29.55,2,2017-07-09 08:47:29.55
21753,"180,74",2,2017-07-09 09:57:50.94,2,2017-07-09 09:57:50.94
21754,"2027,1891",2,2017-07-09 09:57:51.177,2,2017-07-09 09:57:51.177
21755,"2410,283,200,49",2,2017-07-09 11:01:32.977,2,2017-07-09 11:01:32.977
21756,"2040,2007,348",2,2017-07-09 11:01:33.253,2,2017-07-09 11:01:33.253
21757,"2015,1641,43",2,2017-07-09 11:01:33.41,2,2017-07-09 11:01:33.41
21758,"1641,228,43",2,2017-07-09 11:11:45.193,2,2017-07-09 11:11:45.193
21759,"2410,155",2,2017-07-09 11:21:00.78,2,2017-07-09 11:21:00.78
21760,"2015,187,155",2,2017-07-09 12:29:43.657,2,2017-07-09 12:29:43.657
21761,"2410,300,283",2,2017-07-09 13:11:14.613,2,2017-07-09 13:11:14.613
21762,"1645,279,23",2,2017-07-09 14:03:19.88,2,2017-07-09 14:03:19.88
21763,"2377,2027,56",2,2017-07-09 14:03:20.117,2,2017-07-09 14:03:20.117
21764,"2015,303",2,2017-07-09 14:03:20.243,2,2017-07-09 14:03:20.243
21765,"2034,115",2,2017-07-09 15:05:56.023,2,2017-07-09 15:05:56.023
21766,"299,227,171",2,2017-07-09 15:29:06.47,2,2017-07-09 15:29:06.47
21767,"332,183,44",2,2017-07-09 15:29:07.09,2,2017-07-09 15:29:07.09
21768,"193,162,135",2,2017-07-09 15:29:07.27,2,2017-07-09 15:29:07.27
21769,"1776,1722",2,2017-07-09 15:29:07.597,2,2017-07-09 15:29:07.597
21770,"2377,2118",2,2017-07-09 15:51:42.963,2,2017-07-09 15:51:42.963
21771,"2015,95",2,2017-07-09 17:54:14.007,2,2017-07-09 17:54:14.007
21772,2536,5,2017-07-10 00:30:39,5,2017-07-10 00:30:39
21773,2404,5,2017-07-10 00:30:39,5,2017-07-10 00:30:39
21774,"2536,2256",5,2017-07-10 00:33:24,5,2017-07-10 00:33:24
21775,1698,5,2017-07-10 00:33:24,5,2017-07-10 00:33:24
21776,188,5,2017-07-10 00:33:24,5,2017-07-10 00:33:24
21777,"2189,1788",5,2017-07-10 00:35:27,5,2017-07-10 00:35:27
21778,"1986,1698",5,2017-07-10 00:35:27,5,2017-07-10 00:35:27
21779,"2149,2256",5,2017-07-10 00:38:54,5,2017-07-10 00:38:54
21780,"188,2407",5,2017-07-10 00:38:54,5,2017-07-10 00:38:54
21781,"2536,292",5,2017-07-10 00:40:27,5,2017-07-10 00:40:27
21782,"2149,279",5,2017-07-10 00:43:02,5,2017-07-10 00:43:02
21783,"2149,281",5,2017-07-10 00:44:44,5,2017-07-10 00:44:44
21784,"2058,131",2,2017-07-10 05:10:18.327,2,2017-07-10 05:10:18.327
21785,"2130,303",2,2017-07-10 06:40:11.507,2,2017-07-10 06:40:11.507
21786,"2034,1740",2,2017-07-10 07:42:29.73,2,2017-07-10 07:42:29.73
21787,"1658,103",2,2017-07-10 07:42:30.027,2,2017-07-10 07:42:30.027
21788,"2646,2410,211",2,2017-07-10 07:42:30.3,2,2017-07-10 07:42:30.3
21789,"2410,316,211",2,2017-07-10 07:44:27.28,2,2017-07-10 07:44:27.28
21790,"2084,74,56",2,2017-07-10 08:26:02.927,2,2017-07-10 08:26:02.927
21791,"2129,308",2,2017-07-10 08:26:03.483,2,2017-07-10 08:26:03.483
21792,"2007,91",2,2017-07-10 08:45:25.083,2,2017-07-10 08:45:25.083
21793,"2051,2034,171",2,2017-07-10 09:38:36.69,2,2017-07-10 09:38:36.69
21794,"2377,1934,130",2,2017-07-10 09:38:37.177,2,2017-07-10 09:38:37.177
21795,"76,74,39",2,2017-07-10 09:38:37.387,2,2017-07-10 09:38:37.387
21796,"2646,243,23",2,2017-07-10 09:38:37.65,2,2017-07-10 09:38:37.65
21797,"224,223,222,221,215",2,2017-07-10 10:02:39.027,2,2017-07-10 10:02:39.027
21798,"2407,2137,320,314",2,2017-07-10 10:17:48.293,2,2017-07-10 10:17:48.293
21799,"2695,2698",11,2017-07-10 10:56:45,11,2017-07-10 10:56:45
21800,"357,73",11,2017-07-10 11:31:17,11,2017-07-10 11:31:17
21801,"215,73,23",11,2017-07-10 13:40:51,11,2017-07-10 13:40:51
21802,"102,2169",11,2017-07-10 13:52:04,11,2017-07-10 13:52:04
21803,"316,171",2,2017-07-10 13:55:01.113,2,2017-07-10 13:55:01.113
21804,"2007,114,67",2,2017-07-10 13:55:01.367,2,2017-07-10 13:55:01.367
21805,"130,125,33",2,2017-07-10 13:55:01.577,2,2017-07-10 13:55:01.577
21806,"2034,2015,98",2,2017-07-10 13:55:01.917,2,2017-07-10 13:55:01.917
21807,"2646,2410,154",2,2017-07-10 13:55:02.157,2,2017-07-10 13:55:02.157
21808,"351,331",2,2017-07-10 13:55:02.387,2,2017-07-10 13:55:02.387
21809,"25,49",11,2017-07-10 14:05:06,11,2017-07-10 14:05:06
21810,"1707,2021",11,2017-07-10 14:24:07,11,2017-07-10 14:24:07
21811,"2406,2034,171",2,2017-07-10 14:27:35.34,2,2017-07-10 14:27:35.34
21812,"2697,2696",11,2017-07-10 14:39:16,11,2017-07-10 14:39:16
21813,"2406,2034,132",2,2017-07-10 14:39:51.517,2,2017-07-10 14:39:51.517
21814,"12,123",11,2017-07-10 14:49:10,11,2017-07-10 14:49:10
21815,"2008,128",2,2017-07-10 15:05:24.923,2,2017-07-10 15:05:24.923
21816,"215,73",11,2017-07-10 15:09:38,11,2017-07-10 15:09:38
21817,"2005,243,173,155",2,2017-07-10 16:36:08.953,2,2017-07-10 16:36:08.953
21818,"2027,303,131,56",2,2017-07-10 16:39:26.343,2,2017-07-10 16:39:26.343
21819,"2004,1782,72",2,2017-07-10 16:45:01.277,2,2017-07-10 16:45:01.277
21820,"2004,149,119",2,2017-07-10 17:33:59.867,2,2017-07-10 17:33:59.867
21821,"197,149,119",2,2017-07-10 19:48:25.46,2,2017-07-10 19:48:25.46
21822,"1641,50",2,2017-07-11 00:23:35.257,2,2017-07-11 00:23:35.257
21823,"206,118",2,2017-07-11 06:30:54.967,2,2017-07-11 06:30:54.967
21824,"2130,2004,1773,324,233",2,2017-07-11 06:30:55.277,2,2017-07-11 06:30:55.277
21825,"2023,1728,192,162",2,2017-07-11 06:30:55.707,2,2017-07-11 06:30:55.707
21826,"227,224,223,222,221",2,2017-07-11 09:49:03.7,2,2017-07-11 09:49:03.7
21827,"215,212,145,135,116",2,2017-07-11 09:49:04.01,2,2017-07-11 09:49:04.01
21828,"115,114,113,112,104",2,2017-07-11 09:49:04.3,2,2017-07-11 09:49:04.3
21830,"228,227,223,222,221",2,2017-07-11 09:50:19.34,2,2017-07-11 09:50:19.34
21831,"232,231,230,135,116",2,2017-07-11 09:50:19.53,2,2017-07-11 09:50:19.53
21832,"1678,1662,357,343,339",2,2017-07-11 09:52:56.02,2,2017-07-11 09:52:56.02
21833,"1720,319,307,295,276",2,2017-07-11 09:52:56.333,2,2017-07-11 09:52:56.333
21834,"274,273,272,235,226",2,2017-07-11 09:52:56.51,2,2017-07-11 09:52:56.51
21835,"1728,1662,357,343,339",2,2017-07-11 09:53:45.693,2,2017-07-11 09:53:45.693
21836,"1785,1730,319,307,276",2,2017-07-11 09:53:45.833,2,2017-07-11 09:53:45.833
21837,"2015,1785,319,307,276",2,2017-07-11 09:54:21.357,2,2017-07-11 09:54:21.357
21838,"2120,2115,2059,2028,2027",2,2017-07-11 09:56:01.393,2,2017-07-11 09:56:01.393
21839,"192,180,179,170,134",2,2017-07-11 09:59:03.607,2,2017-07-11 09:59:03.607
21840,"128,111,110,102,88",2,2017-07-11 09:59:04.023,2,2017-07-11 09:59:04.023
21841,"2120,2115,2015,71,65",2,2017-07-11 09:59:04.227,2,2017-07-11 09:59:04.227
21842,"214,192,180,179,170",2,2017-07-11 10:00:06.28,2,2017-07-11 10:00:06.28
21843,"259,128,111,110,102",2,2017-07-11 10:00:06.437,2,2017-07-11 10:00:06.437
21844,"2120,2115,2015,291,71",2,2017-07-11 10:00:06.703,2,2017-07-11 10:00:06.703
21845,"304,128,111,110,102",2,2017-07-11 10:00:48.96,2,2017-07-11 10:00:48.96
21846,"2120,2115,2015,322,71",2,2017-07-11 10:00:49.13,2,2017-07-11 10:00:49.13
21847,"2127,2083,2053,2016,1994",2,2017-07-11 10:02:52.287,2,2017-07-11 10:02:52.287
21848,"1990,1976,1936,1805,1787",2,2017-07-11 10:02:52.523,2,2017-07-11 10:02:52.523
21849,"1772,1658,365,333,323",2,2017-07-11 10:02:52.71,2,2017-07-11 10:02:52.71
21850,"2148,2130,2129,2128,1990",2,2017-07-11 10:04:02.5,2,2017-07-11 10:04:02.5
21851,"2168,1658,365,333,323",2,2017-07-11 10:04:02.7,2,2017-07-11 10:04:02.7
21852,"2171,2130,2129,2128,1990",2,2017-07-11 10:04:34.573,2,2017-07-11 10:04:34.573
21853,"2210,2130,2129,2128,1990",2,2017-07-11 10:04:54.737,2,2017-07-11 10:04:54.737
21854,"2441,2408,2260",2,2017-07-11 10:05:35.167,2,2017-07-11 10:05:35.167
21855,"2016,2015,1641",2,2017-07-11 10:09:34.587,2,2017-07-11 10:09:34.587
21856,"253,249",2,2017-07-11 10:33:40.997,2,2017-07-11 10:33:40.997
21857,"2403,128",2,2017-07-11 10:33:41.33,2,2017-07-11 10:33:41.33
21858,"115,114,113,104",2,2017-07-11 10:54:47.877,2,2017-07-11 10:54:47.877
21859,"2403,1645",2,2017-07-11 16:15:47.917,2,2017-07-11 16:15:47.917
21860,"2377,130",2,2017-07-11 22:53:15.823,2,2017-07-11 22:53:15.823
21861,"338,195,52",2,2017-07-12 15:34:13.033,2,2017-07-12 15:34:13.033
21862,"2007,348,155",2,2017-07-13 09:25:11.307,2,2017-07-13 09:25:11.307
21863,"171,162",2,2017-07-13 09:25:11.653,2,2017-07-13 09:25:11.653
21864,"235,156",2,2017-07-13 09:25:11.89,2,2017-07-13 09:25:11.89
21865,"2026,160,95",2,2017-07-13 09:25:12.147,2,2017-07-13 09:25:12.147
21866,"2410,243",2,2017-07-13 09:25:12.393,2,2017-07-13 09:25:12.393
21867,"2171,2025",2,2017-07-13 09:25:12.68,2,2017-07-13 09:25:12.68
21868,"2169,324",2,2017-07-13 09:25:12.947,2,2017-07-13 09:25:12.947
21869,"2034,2007",2,2017-07-13 09:28:21.757,2,2017-07-13 09:28:21.757
21870,"2015,41",2,2017-07-13 09:28:22.02,2,2017-07-13 09:28:22.02
21871,"1993,1662",2,2017-07-13 10:43:16.647,2,2017-07-13 10:43:16.647
21872,"2670,2010",2,2017-07-13 10:43:16.943,2,2017-07-13 10:43:16.943
21873,"2655,2128,251",2,2017-07-13 10:43:17.173,2,2017-07-13 10:43:17.173
21874,"279,233",2,2017-07-13 10:43:17.503,2,2017-07-13 10:43:17.503
21875,"278,222",2,2017-07-13 10:43:17.827,2,2017-07-13 10:43:17.827
21876,"2377,2128,2024",2,2017-07-13 10:51:01.363,2,2017-07-13 10:51:01.363
21877,"2209,299,217",2,2017-07-13 10:51:01.853,2,2017-07-13 10:51:01.853
21878,"2128,189,158",2,2017-07-13 11:16:47.21,2,2017-07-13 11:16:47.21
21879,"2656,2084,253",2,2017-07-13 11:16:47.423,2,2017-07-13 11:16:47.423
21880,"2655,298,251",2,2017-07-13 11:16:47.597,2,2017-07-13 11:16:47.597
21881,"2655,1645,261",2,2017-07-13 11:56:36.127,2,2017-07-13 11:56:36.127
21882,"228,199,163",2,2017-07-13 11:56:36.29,2,2017-07-13 11:56:36.29
21883,"298,220,146",2,2017-07-13 11:56:36.567,2,2017-07-13 11:56:36.567
21884,"2667,2042",2,2017-07-13 12:19:09.973,2,2017-07-13 12:19:09.973
21885,"2120,2001",2,2017-07-13 15:12:15.083,2,2017-07-13 15:12:15.083
21886,"251,36",2,2017-07-13 15:20:36.797,2,2017-07-13 15:20:36.797
21887,"2667,2406",2,2017-07-13 15:20:37,2,2017-07-13 15:20:37
21888,"2042,1787",2,2017-07-13 15:20:37.443,2,2017-07-13 15:20:37.443
21889,"2128,2024,197",2,2017-07-13 17:13:11.857,2,2017-07-13 17:13:11.857
21890,"2053,2005,100",2,2017-07-13 17:13:12.163,2,2017-07-13 17:13:12.163
21891,"2655,2124,251",2,2017-07-13 17:13:12.447,2,2017-07-13 17:13:12.447
21892,"2667,1992,1781",2,2017-07-13 17:13:12.72,2,2017-07-13 17:13:12.72
21893,"338,314,164",2,2017-07-13 21:34:36.397,2,2017-07-13 21:34:36.397
21894,"2053,303,212",2,2017-07-13 23:20:09.96,2,2017-07-13 23:20:09.96
21895,"356,2697",5,2017-07-14 00:50:06,5,2017-07-14 00:50:06
