directions_detail_pattern_id,previous_process,created_id,created_at,updated_id,updated_at,previous_dependence_level
85183,0,11,2017-11-29 13:24:38,11,2017-11-29 13:24:38,0
85184,1,11,2017-11-29 13:24:38,11,2017-11-29 13:24:38,0
85184,2,11,2017-11-29 13:24:38,11,2017-11-29 13:24:38,0
85185,3,11,2017-11-29 13:24:38,11,2017-11-29 13:24:38,0
85186,0,11,2017-11-29 13:24:38,11,2017-11-29 13:24:38,0
85187,0,11,2017-11-29 13:24:39,11,2017-11-29 13:24:39,0
85188,1,11,2017-11-29 13:24:39,11,2017-11-29 13:24:39,0
85188,2,11,2017-11-29 13:24:39,11,2017-11-29 13:24:39,0
85189,3,11,2017-11-29 13:24:39,11,2017-11-29 13:24:39,0
85344,0,11,2017-12-01 10:28:14,11,2017-12-01 10:28:14,0
85345,1,11,2017-12-01 10:28:14,11,2017-12-01 10:28:14,0
85346,2,11,2017-12-01 10:28:14,11,2017-12-01 10:28:14,0
85347,3,11,2017-12-01 10:28:14,11,2017-12-01 10:28:14,0
85348,0,11,2017-12-01 10:28:14,11,2017-12-01 10:28:14,0
85349,1,11,2017-12-01 10:28:15,11,2017-12-01 10:28:15,0
85350,2,11,2017-12-01 10:28:15,11,2017-12-01 10:28:15,0
85351,3,11,2017-12-01 10:28:15,11,2017-12-01 10:28:15,0
85442,0,11,2017-12-01 13:30:19,11,2017-12-01 13:30:19,0
85443,1,11,2017-12-01 13:30:19,11,2017-12-01 13:30:19,0
85444,2,11,2017-12-01 13:30:19,11,2017-12-01 13:30:19,0
85445,3,11,2017-12-01 13:30:19,11,2017-12-01 13:30:19,0
85446,4,11,2017-12-01 13:30:19,11,2017-12-01 13:30:19,0
85447,0,11,2017-12-01 13:30:19,11,2017-12-01 13:30:19,0
85448,1,11,2017-12-01 13:30:19,11,2017-12-01 13:30:19,0
85449,2,11,2017-12-01 13:30:19,11,2017-12-01 13:30:19,0
85450,3,11,2017-12-01 13:30:19,11,2017-12-01 13:30:19,0
85451,4,11,2017-12-01 13:30:19,11,2017-12-01 13:30:19,0
85452,5,11,2017-12-01 13:30:19,11,2017-12-01 13:30:19,0
85483,0,11,2017-12-01 13:52:30,11,2017-12-01 13:52:30,0
85484,1,11,2017-12-01 13:52:30,11,2017-12-01 13:52:30,0
85485,2,11,2017-12-01 13:52:30,11,2017-12-01 13:52:30,0
85486,0,11,2017-12-01 13:52:30,11,2017-12-01 13:52:30,0
85487,1,11,2017-12-01 13:52:30,11,2017-12-01 13:52:30,0
85488,2,11,2017-12-01 13:52:30,11,2017-12-01 13:52:30,0
85512,0,11,2017-12-01 14:25:53,11,2017-12-01 14:25:53,0
85513,1,11,2017-12-01 14:25:54,11,2017-12-01 14:25:54,0
85514,2,11,2017-12-01 14:25:54,11,2017-12-01 14:25:54,0
85515,3,11,2017-12-01 14:25:54,11,2017-12-01 14:25:54,0
85516,0,11,2017-12-01 14:25:54,11,2017-12-01 14:25:54,0
85517,1,11,2017-12-01 14:25:54,11,2017-12-01 14:25:54,0
85518,2,11,2017-12-01 14:25:54,11,2017-12-01 14:25:54,0
85519,3,11,2017-12-01 14:25:54,11,2017-12-01 14:25:54,0
85538,0,11,2017-12-04 13:17:37,11,2017-12-04 13:17:37,0
85539,0,11,2017-12-04 13:17:37,11,2017-12-04 13:17:37,0
85540,0,11,2017-12-04 13:17:37,11,2017-12-04 13:17:37,0
85541,1,11,2017-12-04 13:17:37,11,2017-12-04 13:17:37,1
85541,2,11,2017-12-04 13:17:37,11,2017-12-04 13:17:37,1
85541,3,11,2017-12-04 13:17:37,11,2017-12-04 13:17:37,1
85542,0,11,2017-12-04 13:17:37,11,2017-12-04 13:17:37,0
85543,0,11,2017-12-04 13:17:37,11,2017-12-04 13:17:37,0
85544,0,11,2017-12-04 13:17:37,11,2017-12-04 13:17:37,0
85545,1,11,2017-12-04 13:17:37,11,2017-12-04 13:17:37,1
85545,2,11,2017-12-04 13:17:37,11,2017-12-04 13:17:37,1
85545,3,11,2017-12-04 13:17:37,11,2017-12-04 13:17:37,1
85558,0,11,2017-12-04 14:49:13,11,2017-12-04 14:49:13,0
85559,0,11,2017-12-04 14:49:13,11,2017-12-04 14:49:13,0
85560,0,11,2017-12-04 14:49:13,11,2017-12-04 14:49:13,0
85561,0,11,2017-12-04 14:49:13,11,2017-12-04 14:49:13,0
85562,0,11,2017-12-04 14:49:13,11,2017-12-04 14:49:13,0
85563,0,11,2017-12-04 14:49:13,11,2017-12-04 14:49:13,0
85564,0,11,2017-12-04 14:49:13,11,2017-12-04 14:49:13,0
85565,0,11,2017-12-04 14:49:13,11,2017-12-04 14:49:13,0
85566,1,11,2017-12-04 14:49:13,11,2017-12-04 14:49:13,0
85567,0,11,2017-12-04 14:49:13,11,2017-12-04 14:49:13,0
85568,3,11,2017-12-04 14:49:13,11,2017-12-04 14:49:13,0
85568,5,11,2017-12-04 14:49:13,11,2017-12-04 14:49:13,0
85569,2,11,2017-12-04 14:49:13,11,2017-12-04 14:49:13,0
85569,4,11,2017-12-04 14:49:14,11,2017-12-04 14:49:14,0
85569,6,11,2017-12-04 14:49:14,11,2017-12-04 14:49:14,0
85570,0,11,2017-12-04 14:49:32,11,2017-12-04 14:49:32,0
85571,0,11,2017-12-04 14:49:32,11,2017-12-04 14:49:32,0
85572,0,11,2017-12-04 14:49:32,11,2017-12-04 14:49:32,0
85573,1,11,2017-12-04 14:49:32,11,2017-12-04 14:49:32,0
85573,2,11,2017-12-04 14:49:32,11,2017-12-04 14:49:32,0
85574,3,11,2017-12-04 14:49:32,11,2017-12-04 14:49:32,0
85574,4,11,2017-12-04 14:49:32,11,2017-12-04 14:49:32,0
85575,0,11,2017-12-04 14:49:32,11,2017-12-04 14:49:32,0
85576,0,11,2017-12-04 14:49:32,11,2017-12-04 14:49:32,0
85577,0,11,2017-12-04 14:49:32,11,2017-12-04 14:49:32,0
85578,1,11,2017-12-04 14:49:32,11,2017-12-04 14:49:32,0
85578,2,11,2017-12-04 14:49:32,11,2017-12-04 14:49:32,0
85579,3,11,2017-12-04 14:49:32,11,2017-12-04 14:49:32,0
85579,4,11,2017-12-04 14:49:32,11,2017-12-04 14:49:32,0
85752,0,11,2017-12-05 11:00:06,11,2017-12-05 11:00:06,0
85753,1,11,2017-12-05 11:00:06,11,2017-12-05 11:00:06,1
85754,0,11,2017-12-05 11:00:06,11,2017-12-05 11:00:06,0
85755,1,11,2017-12-05 11:00:06,11,2017-12-05 11:00:06,1
85756,0,11,2017-12-05 11:00:26,11,2017-12-05 11:00:26,0
85757,1,11,2017-12-05 11:00:27,11,2017-12-05 11:00:27,0
85758,2,11,2017-12-05 11:00:27,11,2017-12-05 11:00:27,0
85759,0,11,2017-12-05 11:00:27,11,2017-12-05 11:00:27,0
85760,1,11,2017-12-05 11:00:27,11,2017-12-05 11:00:27,0
85761,2,11,2017-12-05 11:00:27,11,2017-12-05 11:00:27,0
85783,0,11,2017-12-05 14:19:05,11,2017-12-05 14:19:05,0
85784,1,11,2017-12-05 14:19:05,11,2017-12-05 14:19:05,0
85785,2,11,2017-12-05 14:19:05,11,2017-12-05 14:19:05,0
85786,0,11,2017-12-05 14:19:05,11,2017-12-05 14:19:05,0
85787,4,11,2017-12-05 14:19:05,11,2017-12-05 14:19:05,0
85788,3,11,2017-12-05 14:19:05,11,2017-12-05 14:19:05,0
85788,5,11,2017-12-05 14:19:05,11,2017-12-05 14:19:05,0
85789,0,11,2017-12-05 14:19:05,11,2017-12-05 14:19:05,0
85790,1,11,2017-12-05 14:19:05,11,2017-12-05 14:19:05,0
85791,2,11,2017-12-05 14:19:05,11,2017-12-05 14:19:05,0
85792,0,11,2017-12-05 14:19:05,11,2017-12-05 14:19:05,0
85793,4,11,2017-12-05 14:19:05,11,2017-12-05 14:19:05,0
85794,3,11,2017-12-05 14:19:05,11,2017-12-05 14:19:05,0
85794,5,11,2017-12-05 14:19:05,11,2017-12-05 14:19:05,0
85832,0,11,2017-12-05 14:27:48,11,2017-12-05 14:27:48,0
85833,0,11,2017-12-05 14:27:49,11,2017-12-05 14:27:49,0
85834,1,11,2017-12-05 14:27:49,11,2017-12-05 14:27:49,0
85834,2,11,2017-12-05 14:27:49,11,2017-12-05 14:27:49,0
85835,3,11,2017-12-05 14:27:49,11,2017-12-05 14:27:49,0
85836,0,11,2017-12-05 14:27:49,11,2017-12-05 14:27:49,0
85837,1,11,2017-12-05 14:27:49,11,2017-12-05 14:27:49,0
85838,0,11,2017-12-05 14:27:49,11,2017-12-05 14:27:49,0
85839,2,11,2017-12-05 14:27:49,11,2017-12-05 14:27:49,0
85839,3,11,2017-12-05 14:27:49,11,2017-12-05 14:27:49,0
85840,4,11,2017-12-05 14:27:49,11,2017-12-05 14:27:49,0
85895,0,11,2017-12-05 14:39:46,11,2017-12-05 14:39:46,0
85896,0,11,2017-12-05 14:39:46,11,2017-12-05 14:39:46,0
85897,0,11,2017-12-05 14:39:46,11,2017-12-05 14:39:46,0
85898,1,11,2017-12-05 14:39:46,11,2017-12-05 14:39:46,0
85898,2,11,2017-12-05 14:39:46,11,2017-12-05 14:39:46,0
85899,3,11,2017-12-05 14:39:46,11,2017-12-05 14:39:46,1
85899,4,11,2017-12-05 14:39:46,11,2017-12-05 14:39:46,1
85900,5,11,2017-12-05 14:39:46,11,2017-12-05 14:39:46,0
85901,0,11,2017-12-05 14:39:46,11,2017-12-05 14:39:46,0
85902,0,11,2017-12-05 14:39:46,11,2017-12-05 14:39:46,0
85903,0,11,2017-12-05 14:39:47,11,2017-12-05 14:39:47,0
85904,1,11,2017-12-05 14:39:47,11,2017-12-05 14:39:47,0
85904,2,11,2017-12-05 14:39:47,11,2017-12-05 14:39:47,0
85905,3,11,2017-12-05 14:39:47,11,2017-12-05 14:39:47,1
85905,4,11,2017-12-05 14:39:47,11,2017-12-05 14:39:47,1
85906,5,11,2017-12-05 14:39:47,11,2017-12-05 14:39:47,0
85921,0,11,2017-12-05 14:40:54,11,2017-12-05 14:40:54,0
85922,1,11,2017-12-05 14:40:54,11,2017-12-05 14:40:54,0
85923,2,11,2017-12-05 14:40:54,11,2017-12-05 14:40:54,0
85924,3,11,2017-12-05 14:40:54,11,2017-12-05 14:40:54,0
85925,4,11,2017-12-05 14:40:54,11,2017-12-05 14:40:54,0
85926,5,11,2017-12-05 14:40:54,11,2017-12-05 14:40:54,0
85927,6,11,2017-12-05 14:40:54,11,2017-12-05 14:40:54,0
85928,0,11,2017-12-05 14:40:54,11,2017-12-05 14:40:54,0
85929,0,11,2017-12-05 14:40:54,11,2017-12-05 14:40:54,0
85930,1,11,2017-12-05 14:40:54,11,2017-12-05 14:40:54,0
85930,2,11,2017-12-05 14:40:54,11,2017-12-05 14:40:54,0
85931,1,11,2017-12-05 14:40:54,11,2017-12-05 14:40:54,0
85931,2,11,2017-12-05 14:40:54,11,2017-12-05 14:40:54,0
85932,3,11,2017-12-05 14:40:54,11,2017-12-05 14:40:54,0
85932,4,11,2017-12-05 14:40:54,11,2017-12-05 14:40:54,0
85933,5,11,2017-12-05 14:40:54,11,2017-12-05 14:40:54,0
85934,6,11,2017-12-05 14:40:54,11,2017-12-05 14:40:54,0
85977,0,11,2017-12-05 16:47:30,11,2017-12-05 16:47:30,0
85978,1,11,2017-12-05 16:47:30,11,2017-12-05 16:47:30,0
85979,2,11,2017-12-05 16:47:30,11,2017-12-05 16:47:30,0
85980,3,11,2017-12-05 16:47:30,11,2017-12-05 16:47:30,0
85981,4,11,2017-12-05 16:47:30,11,2017-12-05 16:47:30,0
85982,5,11,2017-12-05 16:47:30,11,2017-12-05 16:47:30,0
85983,6,11,2017-12-05 16:47:30,11,2017-12-05 16:47:30,0
85984,7,11,2017-12-05 16:47:30,11,2017-12-05 16:47:30,0
85985,0,11,2017-12-05 16:47:30,11,2017-12-05 16:47:30,0
85986,1,11,2017-12-05 16:47:30,11,2017-12-05 16:47:30,0
85987,2,11,2017-12-05 16:47:30,11,2017-12-05 16:47:30,0
85988,3,11,2017-12-05 16:47:30,11,2017-12-05 16:47:30,0
85989,4,11,2017-12-05 16:47:30,11,2017-12-05 16:47:30,0
85990,5,11,2017-12-05 16:47:30,11,2017-12-05 16:47:30,0
85991,6,11,2017-12-05 16:47:30,11,2017-12-05 16:47:30,0
85992,7,11,2017-12-05 16:47:30,11,2017-12-05 16:47:30,0
85993,8,11,2017-12-05 16:47:30,11,2017-12-05 16:47:30,0
86082,0,11,2017-12-06 10:52:41,11,2017-12-06 10:52:41,0
86083,1,11,2017-12-06 10:52:41,11,2017-12-06 10:52:41,0
86084,2,11,2017-12-06 10:52:41,11,2017-12-06 10:52:41,0
86085,3,11,2017-12-06 10:52:41,11,2017-12-06 10:52:41,0
86086,0,11,2017-12-06 10:52:41,11,2017-12-06 10:52:41,0
86087,0,11,2017-12-06 10:52:41,11,2017-12-06 10:52:41,0
86088,1,11,2017-12-06 10:52:41,11,2017-12-06 10:52:41,0
86088,2,11,2017-12-06 10:52:41,11,2017-12-06 10:52:41,0
86089,3,11,2017-12-06 10:52:41,11,2017-12-06 10:52:41,0
86090,0,11,2017-12-06 10:53:01,11,2017-12-06 10:53:01,0
86091,0,11,2017-12-06 10:53:01,11,2017-12-06 10:53:01,0
86092,1,11,2017-12-06 10:53:01,11,2017-12-06 10:53:01,0
86092,2,11,2017-12-06 10:53:01,11,2017-12-06 10:53:01,0
86093,3,11,2017-12-06 10:53:01,11,2017-12-06 10:53:01,1
86094,4,11,2017-12-06 10:53:01,11,2017-12-06 10:53:01,0
86095,0,11,2017-12-06 10:53:01,11,2017-12-06 10:53:01,0
86096,0,11,2017-12-06 10:53:01,11,2017-12-06 10:53:01,0
86097,1,11,2017-12-06 10:53:01,11,2017-12-06 10:53:01,0
86098,3,11,2017-12-06 10:53:01,11,2017-12-06 10:53:01,1
86099,1,11,2017-12-06 10:53:01,11,2017-12-06 10:53:01,0
86099,4,11,2017-12-06 10:53:01,11,2017-12-06 10:53:01,0
86124,0,11,2017-12-06 13:55:11,11,2017-12-06 13:55:11,0
86125,1,11,2017-12-06 13:55:11,11,2017-12-06 13:55:11,0
86126,2,11,2017-12-06 13:55:11,11,2017-12-06 13:55:11,0
86127,3,11,2017-12-06 13:55:11,11,2017-12-06 13:55:11,0
86128,0,11,2017-12-06 13:55:11,11,2017-12-06 13:55:11,0
86129,1,11,2017-12-06 13:55:11,11,2017-12-06 13:55:11,1
86130,2,11,2017-12-06 13:55:11,11,2017-12-06 13:55:11,1
86131,3,11,2017-12-06 13:55:11,11,2017-12-06 13:55:11,0
86132,0,11,2017-12-06 14:12:55,11,2017-12-06 14:12:55,0
86133,1,11,2017-12-06 14:12:55,11,2017-12-06 14:12:55,0
86134,2,11,2017-12-06 14:12:55,11,2017-12-06 14:12:55,0
86135,3,11,2017-12-06 14:12:55,11,2017-12-06 14:12:55,0
86136,4,11,2017-12-06 14:12:55,11,2017-12-06 14:12:55,0
86137,5,11,2017-12-06 14:12:55,11,2017-12-06 14:12:55,0
86138,0,11,2017-12-06 14:12:55,11,2017-12-06 14:12:55,0
86139,0,11,2017-12-06 14:12:55,11,2017-12-06 14:12:55,0
86140,1,11,2017-12-06 14:12:55,11,2017-12-06 14:12:55,0
86140,2,11,2017-12-06 14:12:55,11,2017-12-06 14:12:55,0
86141,3,11,2017-12-06 14:12:55,11,2017-12-06 14:12:55,0
86142,4,11,2017-12-06 14:12:55,11,2017-12-06 14:12:55,0
86143,5,11,2017-12-06 14:12:55,11,2017-12-06 14:12:55,0
86225,0,12,2017-12-06 16:15:45,12,2017-12-06 16:15:45,0
86226,0,12,2017-12-06 16:15:45,12,2017-12-06 16:15:45,0
86227,1,12,2017-12-06 16:15:45,12,2017-12-06 16:15:45,0
86228,3,12,2017-12-06 16:15:45,12,2017-12-06 16:15:45,1
86229,2,12,2017-12-06 16:15:46,12,2017-12-06 16:15:46,0
86229,4,12,2017-12-06 16:15:46,12,2017-12-06 16:15:46,0
86230,5,12,2017-12-06 16:15:46,12,2017-12-06 16:15:46,0
86231,6,12,2017-12-06 16:15:46,12,2017-12-06 16:15:46,0
86232,0,12,2017-12-06 16:15:46,12,2017-12-06 16:15:46,0
86233,1,12,2017-12-06 16:15:46,12,2017-12-06 16:15:46,0
86234,2,12,2017-12-06 16:15:46,12,2017-12-06 16:15:46,0
86235,0,12,2017-12-06 16:15:46,12,2017-12-06 16:15:46,0
86236,3,12,2017-12-06 16:15:46,12,2017-12-06 16:15:46,0
86236,4,12,2017-12-06 16:15:46,12,2017-12-06 16:15:46,0
86237,5,12,2017-12-06 16:15:46,12,2017-12-06 16:15:46,0
86238,6,12,2017-12-06 16:15:46,12,2017-12-06 16:15:46,0
86239,0,12,2017-12-06 18:27:34,12,2017-12-06 18:27:34,0
86240,1,12,2017-12-06 18:27:34,12,2017-12-06 18:27:34,0
86241,2,12,2017-12-06 18:27:34,12,2017-12-06 18:27:34,0
86242,3,12,2017-12-06 18:27:34,12,2017-12-06 18:27:34,0
86243,4,12,2017-12-06 18:27:34,12,2017-12-06 18:27:34,1
86244,5,12,2017-12-06 18:27:34,12,2017-12-06 18:27:34,0
86245,0,12,2017-12-06 18:27:34,12,2017-12-06 18:27:34,0
86246,0,12,2017-12-06 18:27:34,12,2017-12-06 18:27:34,0
86247,2,12,2017-12-06 18:27:34,12,2017-12-06 18:27:34,0
86248,3,12,2017-12-06 18:27:34,12,2017-12-06 18:27:34,0
86249,4,12,2017-12-06 18:27:34,12,2017-12-06 18:27:34,0
86250,5,12,2017-12-06 18:27:34,12,2017-12-06 18:27:34,1
86251,6,12,2017-12-06 18:27:34,12,2017-12-06 18:27:34,0
86252,0,12,2017-12-06 18:36:04,12,2017-12-06 18:36:04,0
86253,1,12,2017-12-06 18:36:04,12,2017-12-06 18:36:04,0
86254,2,12,2017-12-06 18:36:04,12,2017-12-06 18:36:04,0
86255,3,12,2017-12-06 18:36:04,12,2017-12-06 18:36:04,0
86256,4,12,2017-12-06 18:36:04,12,2017-12-06 18:36:04,0
86257,5,12,2017-12-06 18:36:04,12,2017-12-06 18:36:04,0
86258,6,12,2017-12-06 18:36:04,12,2017-12-06 18:36:04,0
86259,7,12,2017-12-06 18:36:04,12,2017-12-06 18:36:04,0
86260,0,12,2017-12-06 18:36:04,12,2017-12-06 18:36:04,0
86261,1,12,2017-12-06 18:36:04,12,2017-12-06 18:36:04,0
86262,2,12,2017-12-06 18:36:04,12,2017-12-06 18:36:04,0
86263,3,12,2017-12-06 18:36:04,12,2017-12-06 18:36:04,0
86264,4,12,2017-12-06 18:36:04,12,2017-12-06 18:36:04,0
86265,5,12,2017-12-06 18:36:04,12,2017-12-06 18:36:04,0
86266,6,12,2017-12-06 18:36:04,12,2017-12-06 18:36:04,0
86267,7,12,2017-12-06 18:36:04,12,2017-12-06 18:36:04,0
86278,0,12,2017-12-06 19:46:25,12,2017-12-06 19:46:25,0
86279,1,12,2017-12-06 19:46:25,12,2017-12-06 19:46:25,0
86280,2,12,2017-12-06 19:46:25,12,2017-12-06 19:46:25,0
86281,3,12,2017-12-06 19:46:25,12,2017-12-06 19:46:25,0
86282,4,12,2017-12-06 19:46:25,12,2017-12-06 19:46:25,0
86283,5,12,2017-12-06 19:46:25,12,2017-12-06 19:46:25,0
86284,6,12,2017-12-06 19:46:25,12,2017-12-06 19:46:25,0
86285,7,12,2017-12-06 19:46:25,12,2017-12-06 19:46:25,0
